track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
st12-jangan_pernah_berubah,pre-chorus,A,III,76.834829932,78.390566893,-269.85483,161.40144,-23.061132,45.16502,13.077031,5.7725496,2.4547293,12.492098,-0.04355575,-6.5984435,-16.963995,-4.5723495,-11.159285,39.666973,23.088274,16.7079,11.198115,7.3695817,9.876762,7.387045,5.115276,8.166259,6.131711,7.2880993,9.915577,7.512236
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,78.390566893,81.478820862,-252.85294,148.24068,-28.109896,43.627243,15.786729,10.394762,3.145203,11.728914,-3.5709305,-13.088222,-7.627243,-2.5923002,-9.411885,42.92789,26.22793,17.583277,12.790136,11.007706,8.732375,6.8763294,6.965921,8.008949,5.6148696,6.0249276,5.351969,5.000731
st12-jangan_pernah_berubah,pre-chorus,Am,iii,81.478820862,84.613514739,-281.3107,154.77364,-28.595867,35.150623,17.495249,18.641117,-5.485965,6.7077217,5.6915584,-6.1358514,-11.745732,-9.969804,-5.903626,50.112297,28.938454,17.570755,9.807682,11.352171,12.409512,7.690872,8.243086,5.8439875,5.0443845,4.8001995,6.755603,6.678897
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,84.613514739,87.771428571,-264.01193,144.57808,-24.368362,43.349815,14.656958,26.046455,2.939575,8.885674,-1.5290983,-11.728212,-5.2400026,-2.815848,-4.2818584,50.51833,35.085117,20.976866,10.810599,9.693092,7.236865,7.71135,6.4758506,7.0473866,5.6703897,5.589144,5.045196,5.677229
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,87.771428571,89.303945578,-279.46497,159.36884,-44.252583,50.24497,24.316124,11.577431,-3.2440455,9.968909,2.4084115,-8.768409,-7.098892,-7.0595517,-6.5993085,47.42886,17.281357,16.332237,7.889455,9.089758,8.351412,5.667134,5.1462846,4.683666,5.192644,6.614882,5.818748,5.7812505
st12-jangan_pernah_berubah,pre-chorus,A,III,89.303945578,90.85968254,-264.86115,196.69768,-61.805973,48.672215,25.87059,0.38735577,4.014739,7.9559703,-1.9495865,-16.918398,-10.982745,-1.2098103,-8.827853,40.68397,15.549445,23.73698,8.192288,7.910561,6.786745,5.1499887,7.5845804,5.296201,4.744186,5.115951,5.8972683,5.5107155
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,90.85968254,93.947936508,-219.04665,168.82204,-79.49,62.229733,5.7904296,1.9767123,7.6530323,-0.8336933,-1.2739998,-14.380618,-8.413359,-3.0355108,-7.13231,55.137825,16.880201,24.796665,10.420314,15.418518,5.9483113,5.8535304,5.1758294,4.6567283,5.080171,4.5198703,4.9826994,5.4584055
st12-jangan_pernah_berubah,chorus,Bb,IV,93.947936508,95.480453515,-179.99577,160.71019,-109.20852,76.89772,-2.2674253,1.0744977,0.13515857,-6.813204,-2.7167933,-16.016848,-7.238641,-0.96744084,-9.092089,26.080004,15.12418,16.046951,10.977614,13.306917,5.9626493,3.8319154,5.8317914,5.1650352,5.4848313,4.439057,5.3035893,5.0814443
st12-jangan_pernah_berubah,chorus,C,V,95.480453515,96.989750567,-153.62222,162.95827,-106.845215,74.00851,-11.207408,2.6083057,5.909823,-6.762723,0.13287486,-13.723255,-9.349398,-0.8152747,-12.842267,18.150352,12.79196,16.020319,10.875757,9.86359,7.080992,6.4283195,5.3742313,5.3805447,4.3028836,4.211317,4.3737,5.3159823
st12-jangan_pernah_berubah,chorus,F,I,96.989750567,100.263764172,-156.63441,173.82278,-103.24169,76.46701,-7.6192384,0.23467033,5.0161133,-6.8909197,-3.9176881,-16.249304,-10.348089,4.5058136,-8.987883,23.080769,13.690578,14.162861,8.61773,10.91708,5.13563,5.1454487,4.908669,4.910626,4.3197966,4.080999,4.5920553,4.5368967
st12-jangan_pernah_berubah,chorus,Gm,ii,100.263764172,101.680181406,-169.5616,147.1063,-100.40376,67.91006,-5.6049542,5.405679,13.2971,4.276754,-3.9428995,-10.34012,-13.3690195,3.994965,-15.658423,25.151834,14.43125,17.348602,10.2181635,10.073698,5.0265145,7.9731627,5.630639,4.775306,7.707809,4.9629846,6.0227356,4.566335
st12-jangan_pernah_berubah,chorus,A,III,101.680181406,103.235918367,-170.18051,163.2813,-104.801926,72.98012,-7.762144,1.3710685,6.3104186,-5.031346,-8.212542,-16.276619,-12.920589,3.5814092,-13.170569,21.232027,16.889606,15.412287,9.397905,11.123424,6.619658,6.9791994,5.3148556,4.151478,5.048473,4.756247,4.77142,4.826562
st12-jangan_pernah_berubah,chorus,Dm,vi,103.235918367,106.370612245,-164.36958,151.90833,-103.73588,75.87974,-7.256031,5.5514917,6.5917625,-4.483945,-6.0355935,-17.086979,-12.317839,-1.0695115,-12.970113,16.910627,16.017508,14.853533,10.318869,8.892235,7.4326468,5.0357637,5.6195874,6.039877,5.097028,4.6776757,7.004819,4.98727
st12-jangan_pernah_berubah,chorus,Bb,IV,106.370612245,107.926349206,-145.37793,161.01242,-100.73527,75.92416,-11.896448,6.6544127,-0.96744037,-6.9865985,0.71628106,-17.220835,-7.605855,-4.0930963,-13.751919,21.565634,14.973535,17.693151,11.198851,11.224465,6.7238975,7.066087,5.7325153,6.0989285,4.3688474,3.782376,4.724038,6.210326
st12-jangan_pernah_berubah,chorus,C,V,107.926349206,109.435646259,-125.90891,151.91821,-96.30906,74.42324,-19.729313,10.022854,-2.3100207,-5.0172515,0.4141796,-13.40479,-7.2873044,1.0853113,-16.42354,18.268555,13.252159,12.475844,9.9333,6.955891,5.4181433,7.312803,5.974937,6.5865855,5.553184,4.8706226,4.596229,4.5713334
st12-jangan_pernah_berubah,chorus,F,I,109.435646259,112.593560091,-119.62078,146.42995,-93.42122,74.95557,-22.852564,11.620794,-1.5441701,-4.81205,-2.0048916,-16.560205,-8.838861,0.027552389,-12.842923,15.40032,14.359694,10.716436,6.9675865,5.548932,6.882196,5.1496415,6.3258305,5.464487,4.5883718,4.6416187,4.670709,5.1583214
st12-jangan_pernah_berubah,chorus,Gm,ii,112.593560091,114.195736961,-148.81311,134.7721,-105.655655,72.69467,-23.735552,14.682019,1.6062254,4.1238775,-0.21882813,-16.655697,-9.405028,-1.5261787,-16.749378,23.168789,9.820434,16.60488,6.123599,6.7966614,4.2641964,4.9272223,4.8665442,3.9752777,4.6101713,6.4487114,4.6264086,6.2560105
st12-jangan_pernah_berubah,chorus,A,III,114.195736961,115.681814059,-143.39902,140.09853,-92.510704,73.6252,-18.856735,8.924581,0.30746114,-2.0868855,-5.59177,-18.497835,-13.631564,1.6509465,-14.372112,20.654966,12.428374,12.675844,7.4310117,6.3895273,6.7041087,5.324941,5.924019,6.245835,4.888297,5.8892045,4.9254766,6.2376256
st12-jangan_pernah_berubah,chorus,Dm,vi,115.681814059,118.677188209,-188.66077,163.96436,-84.46339,72.4825,-0.762092,6.715154,4.3577566,-7.628925,-0.057409286,-17.939852,-6.493008,-2.8971238,-17.02234,27.46761,14.771893,15.370008,8.160763,9.954975,4.856032,5.000207,5.9585433,4.688438,6.080147,4.8766246,4.3247557,5.9247775
st12-jangan_pernah_berubah,interlude,Bb,IV,118.677188209,120.325804989,-215.37451,191.04495,-44.27974,44.38231,21.218668,4.385632,0.129995,-1.1492863,-1.1394196,-16.394402,-11.400433,-13.080667,-21.375307,55.743923,12.640177,33.57441,9.496921,13.7621565,5.850697,4.2564034,5.6834793,3.7573237,6.9325614,7.3686604,7.1057076,5.511879
st12-jangan_pernah_berubah,interlude,C,V,120.325804989,121.904761905,-283.86237,187.4581,-10.645299,31.962898,22.205198,5.4932837,-0.034019124,-5.0944304,-2.045784,-7.4296856,-7.6330523,-14.815482,-26.340515,50.082466,12.12993,22.710808,7.051942,10.803086,5.2172947,6.448731,4.2702065,4.244895,6.5379305,9.957131,8.624765,7.536288
st12-jangan_pernah_berubah,interlude,F,I,121.904761905,125.039455782,-324.91156,175.15657,-1.7890209,35.150673,33.66619,8.625248,1.9701529,1.9289944,0.22250591,-10.745931,-9.082759,-4.0796213,-9.002298,82.24373,20.637514,36.368916,8.297616,14.628201,7.3160515,6.5681496,4.9286733,4.852069,5.509977,6.462407,4.9817133,6.1979136
st12-jangan_pernah_berubah,interlude,Gm,ii,125.039455782,126.479092971,-292.85046,163.50055,-10.131842,16.767324,10.86729,8.205055,-7.55669,7.1665688,8.514978,7.5954595,2.028893,-9.857203,-13.634091,92.172485,14.369709,33.145477,8.630811,15.147451,6.8742065,8.747639,4.2041273,5.055961,13.427026,5.1208925,5.454303,5.3191137
st12-jangan_pernah_berubah,interlude,A,III,126.479092971,128.150929705,-307.3877,125.020424,-10.090321,22.552225,-7.0546794,-4.72092,-10.034371,-5.576013,-2.4368489,7.705674,11.997181,6.7345924,-1.6996531,129.63503,18.879951,36.561832,13.980617,20.55844,11.4270315,12.986065,8.721828,7.3452363,8.354941,10.005923,7.0614166,5.4779162
st12-jangan_pernah_berubah,interlude,Dm,vi,128.150929705,131.239183673,-163.06183,155.73846,-89.115005,63.951164,-8.197533,-3.8439066,4.756296,-7.633072,4.203581,-18.056345,-5.207096,3.4246314,-4.297611,40.104145,11.6609745,14.201875,11.862439,12.318827,8.541303,10.160942,5.471999,9.095193,6.6378884,5.295895,6.6623554,5.2395506
st12-jangan_pernah_berubah,interlude,Bb,IV,131.239183673,134.327437642,-114.767784,160.9937,-110.9127,75.7613,-16.67266,-1.7542132,1.5594444,-11.00353,3.3868153,-22.769812,-5.364731,-1.3002383,-3.6696737,16.620823,13.796459,13.084865,13.040298,9.438648,9.329679,6.295381,6.3863587,4.9090867,5.457977,6.748864,4.7535796,5.972719
st12-jangan_pernah_berubah,interlude,Gm,ii,134.327437642,137.462131519,-128.72044,165.3293,-104.818954,65.77525,-8.316163,-3.1356065,12.877201,-7.5905724,1.5628077,-21.028013,-11.990602,-2.63456,-9.81552,32.79534,15.707978,16.955967,8.559,11.984104,7.189174,6.9265366,6.5544667,4.5574536,5.9842486,6.962679,3.9799721,5.3844213
st12-jangan_pernah_berubah,interlude,A,III,137.462131519,143.66185941,-151.2658,146.28413,-104.61442,56.298256,-12.151013,-7.973838,3.5478575,-6.5800643,-2.154343,-17.736935,-9.325188,-2.264221,-7.8529344,68.56754,29.574274,25.389597,17.286348,16.974476,9.885276,10.885863,7.176204,8.041282,7.410923,7.806627,9.864679,6.906145
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,143.66185941,145.287256236,-197.95287,184.63448,-62.57235,41.05986,22.736208,-6.241438,5.4171863,2.0689468,-8.675254,-15.184984,-4.7850046,-8.332103,-13.293553,57.920086,21.755205,33.604836,10.904582,24.003578,8.222362,8.770805,8.250557,5.1212745,7.568278,4.5571723,4.210546,4.431678
st12-jangan_pernah_berubah,pre-chorus,C,V,145.287256236,146.842993197,-299.81787,186.2845,8.433368,22.98131,27.447142,12.711128,1.2846737,-0.65109,-10.750372,-13.379014,-5.1495876,-3.7927334,-11.41962,64.931656,20.357145,22.400461,6.036159,11.147144,6.0445085,4.2283397,6.0171537,4.1430273,7.42189,5.023325,5.8746753,5.259102
st12-jangan_pernah_berubah,pre-chorus,F,I,146.842993197,147.562811791,-158.9228,158.28717,-42.614204,46.93666,3.8955164,12.920719,-2.5179827,-1.1334381,-9.44214,7.118436,-7.0676994,-2.6683078,-2.0284061,34.36649,12.5433035,9.672596,5.775525,8.136804,4.37146,6.9538345,6.579343,4.5528865,4.715365,6.5817537,3.4051325,3.7050037
st12-jangan_pernah_berubah,pre-chorus,Em,vii,147.562811791,148.375510204,-259.81726,198.5086,-19.798857,12.09068,1.93234,18.010628,-6.8659835,-9.548505,-11.130965,-0.1598247,0.8182419,-5.03378,-8.30773,60.081085,23.853617,16.170563,14.850119,9.858879,6.301197,4.3701487,3.5365186,4.1983767,4.420167,6.1046553,2.6028953,4.5746093
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,148.375510204,149.884807256,-384.5931,203.28232,-5.587701,8.632081,12.668932,19.969381,-4.6121507,-5.0108814,-7.8635626,-2.465386,3.211829,-5.7527237,-2.6914089,102.64886,36.324223,16.314552,5.5298705,7.860176,5.4588065,5.668104,4.9123936,4.8113146,6.2499285,3.6265028,4.3728867,4.165157
st12-jangan_pernah_berubah,pre-chorus,Em,vii,149.884807256,151.486984127,-407.27023,160.84436,-0.8579312,10.983918,5.2754545,5.394769,-4.0888014,-10.756826,-11.106564,-7.8178782,-4.021524,-7.501974,-10.014245,164.87436,56.528416,35.464535,12.24873,8.472641,6.8225303,7.805473,7.2284408,6.264269,6.238129,5.685274,4.272579,5.8938317
st12-jangan_pernah_berubah,pre-chorus,A,III,151.486984127,153.065941043,-309.9761,187.6891,-15.061306,14.765505,7.201189,8.674366,-7.31841,-10.15187,-15.950533,-1.9393804,-1.1206931,-6.236441,-11.34478,116.06347,32.52976,25.05741,14.977526,6.779531,7.9210997,6.935364,7.4062757,5.4247127,5.0290847,4.6465316,2.9301043,4.15433
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,153.065941043,156.084535147,-649.4893,115.63219,8.78154,14.166181,12.935785,6.060555,1.2017587,4.309219,-0.51971215,0.81965667,3.4916263,-1.7455002,-4.249922,134.92773,48.63312,21.66978,12.691815,9.415334,4.9596114,6.0382733,5.1491656,5.359696,3.3328884,4.072482,3.830543,4.7248726
st12-jangan_pernah_berubah,pre-chorus,Am,iii,156.084535147,159.265668934,-531.02625,105.08936,13.940355,21.660511,8.577825,6.8836546,-2.9572856,-0.86179703,-8.410776,-2.9244902,-6.5855026,-7.361612,-4.0412545,164.09096,65.15818,24.41773,10.425869,8.359403,6.6341443,8.970327,6.9968877,9.275228,5.4984827,8.798084,5.8625307,4.419901
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,159.265668934,162.400362812,-337.7178,182.23523,9.917749,23.649485,8.328166,9.502724,-5.2950935,-2.7888758,-10.414535,-0.6435954,4.7800794,-5.304551,-4.400778,94.78928,22.348043,27.07011,15.851232,7.9315057,6.086496,6.879915,8.538709,8.157565,6.247332,7.3082247,5.3468976,5.7994285
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,162.400362812,164.002539683,-209.49924,159.49265,-26.55045,40.470722,9.757216,21.589731,-6.6196456,-1.2133065,-11.533315,4.774897,-2.0223908,0.8176688,-1.5845383,47.100933,21.392637,12.2522545,14.625908,8.1144085,7.776107,6.420113,5.8699594,4.7827444,4.59194,5.000782,6.0404654,5.0572667
st12-jangan_pernah_berubah,pre-chorus,A,III,164.002539683,165.418956916,-205.92514,181.92677,-28.284008,43.213375,7.778347,20.090292,-1.0126108,-0.4479223,-9.78958,1.6697037,1.4954904,-1.7176819,-2.3066745,60.816093,14.962639,13.9633465,8.001206,7.843587,8.435188,5.427805,4.4116716,7.2951207,5.5175195,5.2488475,4.0459166,5.9599094
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,165.418956916,171.688344671,-149.36336,151.0451,-81.03676,78.66537,-21.65988,20.841097,-1.3666844,3.5306025,7.384587,-17.334196,-3.6144252,-1.4688344,-6.2676415,39.171654,20.82544,16.909554,8.642432,8.876124,6.418278,7.921488,5.688767,8.192,6.2019753,6.5314484,5.3561883,4.7595716
st12-jangan_pernah_berubah,chorus,Bb,IV,171.688344671,173.244081633,-120.74115,126.028366,-98.24107,78.58946,-22.451492,20.519783,-11.023383,0.638708,-0.68074876,-18.046694,-6.8463354,-6.813151,-9.305717,13.8234215,12.010467,14.642929,11.932023,6.4959164,7.643263,6.7292504,6.4377804,5.460216,6.1437025,5.7178717,5.0501685,5.4232125
st12-jangan_pernah_berubah,chorus,C,V,173.244081633,174.776598639,-119.90877,137.56102,-98.799324,78.05318,-25.960548,17.751205,-10.116254,0.41983092,-0.44778618,-13.500696,-9.142829,-5.6068387,-13.498228,13.210273,12.8141575,14.280251,9.97281,7.342596,6.6291046,6.075088,4.045426,5.3544087,4.0179873,5.9234805,6.049485,3.9870596
st12-jangan_pernah_berubah,chorus,F,I,174.776598639,177.957732426,-125.968605,137.76262,-97.15294,78.31816,-26.047579,18.55189,-4.0230317,0.23837695,-3.8836877,-20.517889,-10.029711,-2.155333,-12.936019,11.672293,9.420961,10.768679,10.112917,6.2136183,6.05429,5.502917,6.1125784,5.4522533,5.1640143,5.213082,4.491466,5.091778
st12-jangan_pernah_berubah,chorus,Gm,ii,177.957732426,179.490249433,-159.85233,153.23773,-105.76932,78.16359,-16.404655,12.949264,12.228975,-0.65302724,3.8036933,-21.106544,-5.957258,-2.1261134,-13.449465,20.67807,12.578911,16.255857,7.8989477,9.587967,5.5635567,6.06707,4.397635,5.087449,6.0518866,5.4489694,5.099569,5.01811
st12-jangan_pernah_berubah,chorus,A,III,179.490249433,180.999546485,-156.75887,160.46576,-99.22924,75.72593,-8.856091,3.383489,9.083367,-5.570219,-3.8381627,-20.691498,-11.4396925,-0.3752359,-10.761163,15.933882,16.877213,15.088405,8.7677555,9.1183815,7.3329406,5.31227,5.70048,3.6919434,4.371587,5.865515,5.164708,5.676201
st12-jangan_pernah_berubah,chorus,Dm,vi,180.999546485,184.134240363,-157.37883,147.94563,-111.14493,75.85104,-14.785377,5.610905,1.6965361,-7.526241,-7.092119,-19.693792,-10.864591,-1.3939613,-11.109235,17.900896,13.084217,13.732693,9.325422,7.0712886,5.6396594,5.656236,6.2711673,6.141557,4.225487,4.517727,6.31341,4.2174964
