track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
vierratale-semua_tentangmu,intro,G,V,15.928888889,17.113106576,-765.494,44.163696,5.1799197,11.014858,4.460717,4.859078,6.263259,3.627043,1.9632733,-0.18231884,8.228526,-3.9215393,4.739654,17.374979,8.7452545,5.8555784,5.8769536,4.773969,5.527044,4.088948,4.199293,3.4786716,4.4746456,3.8690147,3.8852124,4.058473
vierratale-semua_tentangmu,intro,C,I,17.113106576,19.574421769,-766.8067,51.66164,-7.8108773,14.917707,4.3930573,3.3818314,-1.9950428,3.9812064,2.1041105,2.139615,3.688024,-1.3230717,2.1999376,19.132322,9.487634,9.614862,5.3394537,7.0384774,4.259475,4.7994213,4.644583,4.6771064,6.161963,5.229786,4.870345,3.8221629
vierratale-semua_tentangmu,verse,Am,vi,19.574421769,21.803537415,-767.98065,88.12058,5.871059,-4.2643914,-4.297478,3.9530203,-2.1228118,-2.79156,-1.1497524,-1.0866549,-1.8310797,-0.520253,4.2420163,29.028273,14.516773,7.7108326,9.959481,6.4489307,5.3822365,6.62965,6.270056,4.134223,6.603137,6.5006385,5.63056,5.1847453
vierratale-semua_tentangmu,verse,C,I,21.803537415,24.032653061,-782.538,75.91962,6.3785615,-3.4802501,-9.554299,-1.6650176,-0.3893992,3.1905499,0.4750627,1.5773467,-3.0043564,-5.064536,1.4017854,41.9652,13.196577,7.4172373,6.0629582,6.2718725,6.7115216,5.682369,6.238569,4.4320717,4.747519,5.8012433,5.1070724,3.3233645
vierratale-semua_tentangmu,verse,F,IV,24.032653061,26.447528345,-771.07837,91.07435,3.5386274,-4.736539,-0.23144317,3.3325346,-6.0866146,-0.5259715,-1.7443757,-1.0987363,-3.2953637,-3.892798,-1.8848373,36.54443,9.872804,9.443016,8.952102,6.89589,4.894738,5.8152018,6.634501,6.295591,6.4946837,3.7390218,5.568662,5.1045527
vierratale-semua_tentangmu,verse,G,V,26.447528345,28.746303855,-723.1818,83.20504,2.0488272,8.566416,-2.7711458,-2.7954733,-9.046536,-4.8176484,-8.877611,-3.7636557,-3.7234373,-5.352626,0.3540761,34.564598,11.326826,7.1855283,10.511273,5.6432047,7.262475,6.851797,7.074259,7.145983,5.634548,4.4232526,3.8807466,5.476336
vierratale-semua_tentangmu,verse,Am,vi,28.746303855,31.091519274,-743.28534,88.03759,-1.3272282,0.4124389,-6.8070526,-4.235244,-6.2081103,-3.405943,-4.2233047,-0.702231,-5.930015,-0.31413406,5.6489515,44.152233,12.488318,10.462642,11.002927,5.7234354,6.2375135,5.355197,5.0168056,5.0483007,6.13644,7.7457194,4.9401255,3.1936696
vierratale-semua_tentangmu,verse,C,I,31.091519274,33.36707483,-786.0778,80.63179,7.1943226,-3.2639494,-10.972913,-1.3631386,0.779003,6.002338,0.079256386,-0.4615494,-9.1457,-7.126034,-1.4105875,39.78263,10.491614,7.7265477,8.220539,7.5190887,5.3069324,9.872899,10.01721,7.3627334,5.4895473,7.1200986,5.7512507,3.9707901
vierratale-semua_tentangmu,verse,F,IV,33.36707483,37.941405896,-757.5827,81.25942,4.1352005,2.292747,-4.034672,2.4657774,-3.6386065,1.0418847,-3.4273639,-0.05211385,-0.8348318,-1.6367551,1.5344272,34.406284,20.803064,12.971224,9.61271,12.371384,5.308961,6.5033455,5.6397996,5.6458783,5.199343,4.5331483,5.1902757,5.187531
vierratale-semua_tentangmu,pre-chorus,G,V,37.941405896,40.263401361,-702.67786,115.888176,17.427708,14.323885,6.156794,9.434469,4.6944766,1.35362,-0.8525373,1.7974985,0.64461344,0.24010448,3.6686573,35.103973,21.383198,11.317966,11.59315,8.264261,5.976185,7.627362,7.365551,4.8336363,5.4441833,4.137414,4.355453,7.0121756
