track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,69.009705215,70.658321995,-279.0819,180.19354,-13.207844,42.926384,60.771797,28.362658,16.673119,24.958431,11.7849865,-2.506989,2.2142613,5.419849,-0.24953185,41.85398,31.21633,15.443376,10.707557,11.70095,7.7906365,8.620343,10.517585,6.9619284,6.36656,6.40231,5.5055966,5.636017
st12-jangan_pernah_berubah,pre-chorus,C,V,70.658321995,72.190839002,-272.5377,166.36887,-5.132789,43.783974,42.87737,20.087652,14.709379,19.569693,5.1975737,1.9323874,1.7063003,6.4950175,-0.027647717,46.078148,27.265451,23.746605,15.441532,11.091295,8.022056,8.747213,6.525292,7.0447493,5.7896256,6.7297215,6.670228,7.527269
st12-jangan_pernah_berubah,pre-chorus,F,I,72.190839002,72.98031746,-293.9635,173.14104,9.160615,44.387596,45.008022,26.475534,8.72925,15.6892,12.24041,-1.4592944,-4.313251,7.749298,7.7547836,53.806515,23.377766,9.569611,6.519811,9.269552,5.1725826,3.8572958,7.9579782,2.9557955,4.37106,5.1368484,3.1338036,4.50476
st12-jangan_pernah_berubah,pre-chorus,Em,vii,72.98031746,73.793015873,-227.74298,167.88922,-17.681044,42.681633,30.042345,25.584908,9.747735,25.72972,12.640507,0.7756847,-3.3066592,0.8048811,-1.2216716,42.255608,23.403616,17.624659,8.091394,6.181753,5.0777907,5.954982,5.261884,5.0581694,4.9355702,6.0794177,5.321704,3.4763138
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,73.793015873,75.348752834,-259.21606,181.47388,-15.488062,49.954872,41.63568,21.50693,18.919601,20.653162,7.9549823,-4.6116734,2.3626115,10.117083,0.092915565,36.19993,14.5930805,10.142515,8.586771,7.021171,7.8548675,7.607029,5.808846,6.181666,4.0976825,6.230019,6.145302,4.922087
st12-jangan_pernah_berubah,pre-chorus,Em,vii,75.348752834,76.834829932,-262.27274,175.84927,-5.8147,42.894722,32.402725,19.338213,8.216931,17.978968,19.044537,4.8111734,-3.3696837,0.5287191,-2.0410464,42.923653,28.349257,17.776201,8.366778,7.1218023,6.7636247,6.595803,5.4125843,7.3652115,6.570076,6.0235133,5.432553,7.0666966
st12-jangan_pernah_berubah,pre-chorus,A,III,76.834829932,78.390566893,-251.17097,170.37672,-1.5309453,54.95108,31.812683,16.593273,19.218384,23.260937,14.595732,4.2722692,-3.721909,5.313969,0.2427911,34.263092,19.466152,18.008694,13.263045,10.079648,12.716708,8.544576,6.2711287,7.449627,6.7362213,7.185152,8.148434,7.9247313
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,78.390566893,81.478820862,-238.75015,164.98572,-11.393925,58.49135,30.0359,23.400867,16.372149,23.078463,8.127578,-2.3313022,2.8089066,7.012354,-0.6559947,42.122303,25.562412,17.31961,13.636535,11.517173,8.819152,6.841195,6.304006,7.163961,6.357868,6.9088416,5.325169,5.937316
st12-jangan_pernah_berubah,pre-chorus,Am,iii,81.478820862,84.613514739,-263.83884,171.09973,-7.3799863,51.115173,36.20424,33.40499,11.465701,20.615408,20.207289,7.268177,1.4349293,2.389066,5.4328833,47.554073,28.35459,16.940746,10.115857,11.668856,12.93245,7.8910346,7.8217864,6.4436574,5.5074334,4.7709265,6.05498,6.2690854
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,84.613514739,87.771428571,-249.87073,156.30646,-7.837579,54.180534,28.140436,35.46215,14.110536,17.217922,7.282598,-4.0795865,1.9982492,3.7249587,1.4426196,50.826096,34.268513,19.441477,12.201768,11.311645,8.11867,8.288151,6.859833,7.3901634,5.7402844,5.534354,4.802853,4.756564
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,87.771428571,89.303945578,-259.53195,171.81314,-19.666557,63.242275,45.10478,24.58933,14.891705,22.762728,17.563559,4.172077,5.7595587,5.181987,4.3393497,47.953655,16.916395,16.845509,8.635827,9.090614,8.016153,5.0056005,6.1107054,5.4163594,5.0655494,5.92272,5.176515,5.8960357
st12-jangan_pernah_berubah,pre-chorus,A,III,89.303945578,90.85968254,-240.40565,198.78023,-32.359406,53.760883,47.974457,9.050429,20.264093,18.534477,9.767631,-5.2643833,-1.6319073,9.882032,-0.6100714,39.777805,15.48265,24.536875,8.587271,8.388373,8.549273,5.8668957,8.049011,6.79824,3.716162,5.2539625,6.5877604,6.2967
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,90.85968254,93.947936508,-199.57983,182.92517,-55.982018,74.73005,24.707949,13.590489,22.648716,9.724666,10.302736,-4.271835,1.2624124,6.286502,0.6734829,52.7452,15.517847,26.228687,10.586951,15.820658,7.2851124,6.520636,5.731438,5.2270813,5.9913983,5.035278,4.456912,5.8397484
st12-jangan_pernah_berubah,chorus,Bb,IV,93.947936508,95.480453515,-161.49236,174.49048,-84.134895,90.05574,20.350655,13.590509,19.553177,5.1787524,13.241175,-4.4226203,5.5131164,9.9109535,0.8796053,25.516596,12.253619,12.052905,11.037268,12.080128,7.85908,5.9389253,6.9373956,7.339197,5.846354,5.2668567,4.956346,5.1514626
st12-jangan_pernah_berubah,chorus,C,V,95.480453515,96.989750567,-138.75795,171.91397,-86.278824,82.558105,8.117646,10.687253,23.07183,1.2047141,14.318156,-5.7245846,1.8191568,7.003916,-4.215552,20.70378,9.27871,11.708777,10.31624,7.678996,9.160441,6.5694876,6.2891836,5.9913187,4.7142677,4.714848,5.064193,5.970949
st12-jangan_pernah_berubah,chorus,F,I,96.989750567,100.263764172,-141.59927,184.20634,-82.80435,86.667915,11.504183,10.451471,22.434961,3.2482908,11.388636,-6.280874,2.794221,14.120939,2.0510452,23.88438,11.179212,12.949917,8.714659,9.940969,6.240209,5.2684817,5.7291903,5.6087823,4.2690926,4.7690444,4.450567,5.2632236
st12-jangan_pernah_berubah,chorus,Gm,ii,100.263764172,101.680181406,-153.72595,159.86096,-79.19997,80.117386,13.294787,17.198423,30.385862,15.560256,11.631477,0.10678299,0.7075421,13.676736,-3.137643,25.564682,15.287569,18.540485,12.748306,8.9471245,7.305228,7.8724203,5.861689,6.3520083,8.465461,5.3980093,5.67973,4.7941995
st12-jangan_pernah_berubah,chorus,A,III,101.680181406,103.235918367,-152.79622,175.1016,-81.68105,84.49409,12.91303,12.748167,24.667063,5.8355865,7.999439,-6.262076,1.0125566,12.412162,-1.5543946,21.971704,14.563899,17.149729,13.337755,11.554579,10.140377,8.661993,8.076949,5.3401775,6.3933797,5.384671,5.8102565,5.563618
st12-jangan_pernah_berubah,chorus,Dm,vi,103.235918367,106.370612245,-147.41634,163.7429,-81.607376,86.545944,12.101637,15.554189,23.201658,4.937621,8.014565,-8.404626,-0.7277723,6.917527,-3.4244764,17.18009,13.598163,14.728327,11.40389,7.9992228,9.020561,6.0455093,6.9693575,7.38558,4.8319097,5.3818107,5.7203507,5.456561
st12-jangan_pernah_berubah,chorus,Bb,IV,106.370612245,107.926349206,-133.4076,174.54062,-83.96265,88.17517,3.9683723,18.340208,13.584991,4.085898,13.540356,-7.302134,3.2992103,4.9767466,-4.3402925,22.67405,12.981352,16.276167,12.285033,10.552672,8.812201,7.925086,7.5823784,6.909702,5.1675415,5.2406282,4.7199407,6.034179
st12-jangan_pernah_berubah,chorus,C,V,107.926349206,109.435646259,-113.69282,162.63417,-80.137146,84.70705,-5.2572556,19.882965,10.463714,4.1891694,11.5674305,-5.1231155,2.5986686,8.293589,-7.800869,16.449032,13.578054,13.31813,13.054961,7.772931,5.1310377,8.1734495,5.861589,7.732554,5.7234807,5.567099,5.3141403,4.0086026
st12-jangan_pernah_berubah,chorus,F,I,109.435646259,112.593560091,-106.612076,160.56004,-76.08673,88.56204,-6.8569984,24.490705,12.939303,7.1178966,11.014324,-5.6728864,2.9377832,9.785795,-2.356626,14.570511,13.128666,11.140651,8.363502,5.550658,7.5662794,5.8732467,6.8253593,5.2563925,4.318361,4.740421,5.336012,5.9029946
st12-jangan_pernah_berubah,chorus,Gm,ii,112.593560091,114.195736961,-132.21576,151.20218,-83.35319,88.10298,-3.1199846,28.94909,20.216742,17.073435,16.370539,-4.935091,5.3086815,8.931668,-3.935052,21.989786,10.029632,14.928774,6.285218,5.8674903,4.563746,5.1291084,4.938402,4.023525,4.0991035,6.525754,4.6331105,6.3788958
st12-jangan_pernah_berubah,chorus,A,III,114.195736961,115.681814059,-127.82794,154.27908,-72.10764,86.983055,-0.12568119,21.674921,17.082472,9.44391,9.354926,-8.029349,-0.30926585,10.554121,-3.1164076,19.252373,15.304241,14.3320875,10.666154,9.194706,6.394352,6.9703817,5.7725377,7.7474837,6.6913238,7.0263643,5.7145996,6.0739675
st12-jangan_pernah_berubah,chorus,Dm,vi,115.681814059,118.677188209,-171.06749,176.00682,-63.192368,82.62355,16.943272,16.588747,19.135538,1.9914144,11.915766,-8.479814,3.4045444,6.1861544,-8.708532,26.706055,13.773675,16.108246,9.287599,9.363459,5.6053934,5.2620845,5.821486,5.2183514,5.660953,4.615865,4.685071,6.013439
st12-jangan_pernah_berubah,interlude,Bb,IV,118.677188209,120.325804989,-204.64725,205.5931,-29.054544,57.182854,35.431442,17.025219,12.802775,10.108444,10.014294,-6.236305,-1.7368504,-4.103143,-13.291439,55.78636,10.136531,32.370274,9.785866,13.653245,6.0536547,4.7084804,5.825529,4.1159644,6.6258316,6.98785,6.825473,5.10711
st12-jangan_pernah_berubah,interlude,C,V,120.325804989,121.904761905,-274.9261,204.5759,2.8721545,45.725864,35.08057,18.257017,11.194605,5.554538,8.506131,2.0997164,1.6720947,-6.78964,-19.42017,45.924538,6.7780814,22.597704,7.4882255,11.050618,5.550953,6.242298,4.33926,4.647435,6.1749706,9.012339,7.994928,6.857472
st12-jangan_pernah_berubah,interlude,F,I,121.904761905,125.039455782,-308.90598,190.1728,16.881973,50.26487,50.028934,23.914736,16.460901,15.926244,13.619169,2.2376351,3.2190874,7.9164395,1.9452573,77.32384,16.52126,39.036106,6.7397304,14.2750435,9.419305,7.8081303,5.5234237,4.820695,6.0140495,6.28377,4.901672,6.36368
st12-jangan_pernah_berubah,interlude,Gm,ii,125.039455782,126.479092971,-272.38913,180.52856,7.0998726,34.35234,26.814068,23.843927,8.509037,21.74451,22.483921,21.369741,14.7644205,2.5211365,-2.314267,84.65807,18.835466,32.480095,7.6833806,14.658882,7.428935,9.394691,4.2044663,5.108315,12.17039,4.6619787,5.2190123,6.097846
st12-jangan_pernah_berubah,interlude,A,III,126.479092971,128.150929705,-281.9758,152.67104,14.201182,47.728176,16.538664,17.66613,11.505107,14.298991,15.447394,23.823418,26.993362,20.132029,9.688348,121.21799,18.740786,37.500343,11.153868,21.078016,10.9052725,14.977564,10.245466,8.46641,9.15924,9.901488,6.610931,5.357454
st12-jangan_pernah_berubah,interlude,Dm,vi,128.150929705,131.239183673,-148.47607,172.97289,-69.68632,80.43607,9.638577,11.88155,20.705582,7.018682,18.236187,-4.662668,7.1735744,15.306433,6.4987454,41.25939,10.453522,12.715877,12.291388,11.008417,8.8805895,9.472187,5.239491,8.587522,6.880851,5.542822,7.2430325,5.479612
st12-jangan_pernah_berubah,interlude,Bb,IV,131.239183673,134.327437642,-100.372665,179.88745,-91.8483,93.40857,0.5389309,14.285707,16.824331,3.3058026,16.776848,-10.164533,6.3867583,9.721349,6.5248075,16.328056,15.016472,12.596469,14.187375,9.693306,9.100233,6.9155307,5.6144633,4.7873955,4.7335825,6.870247,5.0088797,5.9314003
st12-jangan_pernah_berubah,interlude,Gm,ii,134.327437642,137.462131519,-113.689606,185.23235,-84.91017,84.495575,9.726903,14.15346,29.161617,8.063263,16.313505,-6.97617,1.3809901,9.877791,2.0167477,32.14378,16.236036,16.695398,9.163049,11.910393,6.893968,7.3573117,6.3767056,5.1523337,5.6871443,6.5130677,4.1713505,4.8666387
st12-jangan_pernah_berubah,interlude,A,III,137.462131519,143.66185941,-130.04652,170.31238,-80.421455,75.71322,6.746921,7.991857,18.882118,6.5497727,10.457635,-6.398239,0.99032444,6.9959826,0.36278784,57.59466,23.938845,28.62876,16.781034,14.82364,9.921235,10.499489,7.4491973,9.012085,7.587393,8.514101,11.634114,7.279213
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,143.66185941,145.287256236,-185.45752,188.44981,-48.53702,43.79416,31.516953,-2.2925184,10.682702,6.5169463,-5.062216,-10.848656,-1.7844341,-5.1811485,-11.288654,59.938923,17.264698,30.448421,12.846185,18.37848,7.293045,5.3951917,7.304593,6.5681734,6.322312,4.788045,4.8890734,5.4775558
st12-jangan_pernah_berubah,pre-chorus,C,V,145.287256236,146.842993197,-288.74185,183.63464,17.826359,23.826427,31.298315,14.497024,3.5924187,0.7947898,-9.481435,-12.225928,-5.0328593,-2.875045,-11.578883,59.30379,21.15951,22.827993,6.884854,10.81079,5.0032277,4.3016486,6.367966,4.222921,7.2907553,5.1761923,5.919767,4.8352776
st12-jangan_pernah_berubah,pre-chorus,F,I,146.842993197,147.562811791,-157.78854,158.51654,-41.443604,46.93401,4.771766,12.85643,-1.8616414,-1.3132906,-9.015816,6.654688,-6.9757423,-3.2191045,-2.0655978,34.966522,13.184645,10.147949,6.010029,7.9992104,4.5161066,7.0035176,6.5465846,4.488325,4.824879,6.658037,3.4882715,3.7804282
st12-jangan_pernah_berubah,pre-chorus,Em,vii,147.562811791,148.375510204,-259.5878,198.36899,-19.608736,11.823421,2.335918,17.641136,-6.605972,-9.582212,-11.097168,-0.0884985,0.6773853,-4.876072,-8.402918,60.150307,23.661446,16.157927,15.325129,9.591282,5.9636626,4.2502856,3.506152,4.170738,4.4205112,6.106444,2.5915809,4.5717154
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,148.375510204,149.884807256,-384.46414,203.35976,-5.466691,8.503952,12.910943,19.84191,-4.4679956,-5.006466,-7.7619705,-2.3180928,3.0863519,-5.5469713,-2.720737,102.40975,36.09966,16.288017,5.5065846,7.870965,5.4599,5.6237473,4.9309554,4.9364185,6.171388,3.6383824,4.342971,4.181173
st12-jangan_pernah_berubah,pre-chorus,Em,vii,149.884807256,151.486984127,-406.5303,161.4524,-0.6505106,10.961381,5.059635,5.167618,-4.1860604,-10.7570715,-11.151449,-7.6807723,-4.033214,-7.503316,-9.868854,163.87149,55.554832,35.70163,12.244894,8.282273,6.684816,7.5726633,7.1826596,6.2200027,6.310662,5.6697617,4.224071,6.044108
st12-jangan_pernah_berubah,pre-chorus,A,III,151.486984127,153.065941043,-309.87274,188.08531,-15.000444,14.778063,7.2825813,8.599362,-7.2812586,-10.152803,-15.870815,-1.9376564,-1.2101485,-6.1723924,-11.311211,115.49164,31.484715,25.32435,15.063564,6.808579,7.8901105,6.9131727,7.34964,5.4343967,4.9931273,4.630876,2.93594,4.1607985
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,153.065941043,156.084535147,-625.7259,125.20008,9.323194,13.616288,8.930309,6.1039233,1.2279932,3.3534667,-2.0840104,0.2537915,6.0862694,-0.46756506,-4.28541,123.007256,42.022594,19.909328,10.155535,7.028286,5.8054175,6.1234274,4.375322,4.5902452,3.2912052,3.992235,3.8379,4.280196
st12-jangan_pernah_berubah,pre-chorus,Am,iii,156.084535147,159.265668934,-514.3337,120.97699,20.183722,22.569473,9.923472,9.58155,-0.28142604,-0.19343202,-8.243242,-0.95766413,-2.8093536,-4.2269993,-2.9947097,150.3962,50.36195,27.661186,10.069734,8.461901,6.8036337,10.514384,6.9028788,8.987928,6.351663,10.983201,7.8402805,4.043212
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,159.265668934,162.400362812,-337.81778,182.1941,9.795934,23.435125,8.227641,9.2352495,-5.2667203,-3.0490336,-10.571115,-0.6169353,4.5639205,-5.3327365,-4.5855355,94.86647,22.479628,27.057024,16.032896,7.8331947,6.0232067,6.7806277,8.4100895,8.063302,6.118681,7.206169,5.3947406,5.792797
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,162.400362812,164.002539683,-209.4845,159.6705,-26.695707,40.39319,9.711934,21.514086,-6.540838,-1.2543354,-11.503206,4.7433267,-2.1020086,0.82203007,-1.6466104,47.108906,21.227219,12.140884,14.65373,8.104666,7.8450603,6.4485197,5.860389,4.7679677,4.5677776,4.9900675,6.023132,5.048177
st12-jangan_pernah_berubah,pre-chorus,A,III,164.002539683,165.418956916,-204.93872,183.03214,-27.669817,44.101124,8.669955,20.792427,-0.10493969,0.3333636,-8.949992,2.3405452,2.1402059,-0.96339196,-1.7731774,60.427097,14.896549,14.085872,8.120867,8.014405,8.2420225,5.503068,4.396324,6.986977,5.6747775,5.2148976,4.029793,5.768295
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,165.418956916,171.688344671,-132.85661,159.956,-61.164207,85.82089,-4.320726,27.524378,12.937314,9.521868,18.842659,-10.945592,6.107865,4.84749,1.5380582,36.4553,16.291685,17.403341,9.452876,8.562281,8.363914,7.4355927,7.0023518,7.3549967,5.110268,4.9495196,4.9000835,5.4608073
st12-jangan_pernah_berubah,chorus,Bb,IV,171.688344671,173.244081633,-107.12732,142.08934,-79.835846,93.50997,-5.1028295,34.184776,4.9774194,12.775576,13.6683035,-7.3764997,5.6868143,2.3107634,1.0976667,12.962914,11.233156,14.549896,10.897621,6.92041,6.680037,7.4186482,5.874854,5.8816576,6.5159454,5.40572,5.2903438,5.38904
st12-jangan_pernah_berubah,chorus,C,V,173.244081633,174.776598639,-107.311295,148.54099,-81.696556,88.2226,-9.826381,27.050028,4.749762,8.829967,12.995141,-5.823596,2.7623665,1.0246079,-3.517034,13.244006,11.109392,13.1402855,10.297749,7.2985473,5.526815,7.2070765,5.7739906,7.317859,5.2857876,6.34891,6.032358,3.1679575
st12-jangan_pernah_berubah,chorus,F,I,174.776598639,177.957732426,-110.85806,151.03783,-76.702194,91.319885,-6.883626,31.209087,13.681827,12.260072,12.207463,-9.407994,4.5010805,7.860028,-0.034175705,11.799896,10.1329565,12.631679,11.399958,6.1822205,6.6171217,5.0397587,5.7798953,5.5532646,5.683834,4.8803744,4.5481567,5.126461
st12-jangan_pernah_berubah,chorus,Gm,ii,177.957732426,179.490249433,-143.00851,162.43642,-83.364845,87.81965,3.6238503,23.6561,29.78497,10.6881,18.736809,-9.739431,6.689514,8.819131,-2.6031766,21.762295,13.567114,17.607927,10.664613,9.048015,6.2610493,6.268305,4.324302,5.8267136,5.3932095,5.907922,4.60313,5.963667
st12-jangan_pernah_berubah,chorus,A,III,179.490249433,180.999546485,-139.61108,170.82584,-76.564125,86.550186,11.278141,14.890843,26.577589,6.037345,11.139026,-9.5987625,1.1825154,9.805075,-0.2841509,15.440958,17.127298,17.329544,12.36467,9.207852,7.812459,4.7244015,6.535303,3.869169,4.97987,6.2663546,5.35582,6.2566104
st12-jangan_pernah_berubah,chorus,Dm,vi,180.999546485,184.134240363,-138.40393,162.55745,-86.02236,89.62675,7.656002,18.723648,21.28589,4.709892,9.662913,-8.380713,3.2913592,8.832074,0.5006232,16.838167,11.865613,13.4371395,10.583345,7.215031,6.9012623,6.2124505,7.093978,7.461715,4.888455,5.814771,6.1890664,5.513173
st12-jangan_pernah_berubah,chorus,Bb,IV,184.134240363,185.736417234,-153.74005,160.918,-90.00888,97.888535,13.009289,20.730606,21.333067,3.9722064,14.893417,-7.567386,6.1927977,8.955743,0.51510847,18.909306,13.154204,13.258775,11.552821,7.5022035,6.894031,7.5416946,7.2044687,5.535401,4.841893,5.2910995,5.186628,6.608451
