track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
st12-jangan_pernah_berubah,verse,F,I,31.672018141,34.806712018,-835.35846,57.815556,0.85916734,11.684968,8.141928,1.790986,-1.6893995,0.6098834,-6.2463045,-2.177743,-2.870611,1.0800203,-4.608793,47.98211,11.464394,6.8185315,6.0704613,6.560512,5.4853215,4.5438023,4.807076,4.7147956,5.7319403,3.7329273,3.7929583,3.5904942,0.6194922,0.5360933,0.3911015,0.38834763,0.40829408,0.6999127,0.44434425,0.32650328,0.39108685,0.65914965,0.67051977,0.49798906,0.2970731,0.24369602,0.19379742,0.22503579,0.206894,0.29054514,0.19988678,0.19164644,0.1905476,0.2607385,0.26103,0.19176576
st12-jangan_pernah_berubah,verse,Gm,ii,34.806712018,37.918185941,-894.6713,54.500305,11.1153,5.8824687,10.653689,5.3541117,2.208356,0.09492371,-0.6868007,-3.9191117,0.94507134,-0.57351595,-1.1644969,44.534115,13.560638,8.051979,5.9321494,5.9743,4.9115744,4.490224,4.1488156,3.9598477,4.9603324,4.9760838,4.5798807,4.531711,0.44825178,0.39174387,0.77302426,0.62927836,0.37584198,0.4870211,0.4366549,0.5770514,0.49222836,0.4579034,0.6660201,0.60012406,0.23697968,0.15774097,0.25440553,0.21686523,0.15496036,0.2151646,0.16841206,0.2773272,0.22145833,0.20405766,0.23941869,0.2298846
st12-jangan_pernah_berubah,verse,A,III,37.918185941,44.048253968,-451.20905,85.694405,-0.18459082,0.33019218,6.2200537,2.490542,2.4398096,-0.39103216,-0.37774506,-0.25776407,-0.97865546,-0.22711253,0.14894682,125.71187,89.36958,17.529354,10.890769,9.382199,7.4269795,6.8259015,5.5634646,6.87575,4.8726954,3.5861223,3.0088484,2.150101,0.20253332,0.32758662,0.36623576,0.34050462,0.537172,0.43343812,0.24981399,0.24351826,0.35614246,0.49229476,0.33046833,0.23605318,0.15957116,0.28197822,0.29746664,0.22674087,0.4061332,0.36078724,0.24602492,0.2432034,0.25368205,0.384069,0.26201087,0.15908171
st12-jangan_pernah_berubah,verse,Dm,vi,44.048253968,47.25260771,-432.94733,161.56392,73.66994,40.824024,40.367764,37.939743,29.8964,19.012512,11.510448,11.553409,11.477301,6.1517534,0.539503,60.46441,33.997566,22.29984,18.8154,9.682219,8.040056,7.0006146,6.362442,4.82689,5.0576754,5.9983664,5.64209,5.040009,0.3000964,0.63081086,0.90873057,0.6316522,0.28749004,0.15712133,0.08220296,0.06827008,0.1650255,0.24110474,0.169809,0.17981763,0.13388148,0.17401193,0.24545065,0.12730797,0.18562694,0.1956419,0.14930932,0.15216008,0.22163072,0.23527586,0.17767863,0.14500299
st12-jangan_pernah_berubah,verse,Am,iii,47.25260771,50.340861678,-477.37604,132.07613,89.36195,64.8301,53.173435,43.51807,35.83081,27.025621,17.896713,15.295267,16.18527,11.828085,4.5512,29.06708,21.090534,15.616276,12.829033,5.9101477,5.616258,6.1131997,5.7730064,4.611958,4.2393613,4.2424097,3.4356556,3.34703,0.19879094,0.118236355,0.09453416,0.16301863,0.29871535,0.2718206,0.20354058,0.3302857,0.70662445,0.93931466,0.7185482,0.44526806,0.10308913,0.100105405,0.12709096,0.16130644,0.23198666,0.23531154,0.15386349,0.11892442,0.14697652,0.20128737,0.15520725,0.120965205
st12-jangan_pernah_berubah,verse,Gm,ii,50.340861678,53.49877551,-462.30725,155.54973,86.65181,54.797226,47.679886,41.624523,34.75585,26.003153,17.446117,16.746838,17.676277,10.47467,3.1890275,40.886864,16.922537,13.167751,9.883811,5.9422398,5.738754,5.1252675,4.1117744,3.856619,3.6044192,3.7531018,4.6226635,3.9199667,0.12537768,0.25131422,0.382082,0.2922807,0.25277415,0.38013098,0.76688975,0.93120134,0.7473141,0.50736064,0.24019225,0.12420943,0.124996215,0.19276391,0.26110336,0.16446778,0.090942875,0.08529261,0.17025687,0.16921262,0.103385374,0.16126159,0.17964467,0.1410501
st12-jangan_pernah_berubah,verse,Dm,vi,53.49877551,56.587029478,-468.6718,147.69464,92.86544,62.314262,49.3085,38.5859,29.11182,18.98811,9.386061,7.7716455,9.705008,5.797283,0.48601633,49.78817,24.7923,15.090784,13.360274,9.022222,6.988938,6.8690825,6.909283,6.029086,5.3491545,4.9144125,4.4268856,4.047295,0.33380088,0.5594124,0.7857527,0.62830544,0.40565524,0.28855157,0.14621034,0.11506921,0.17499484,0.2293003,0.24641812,0.25903988,0.19254255,0.21119612,0.2991588,0.13552243,0.35327384,0.33720577,0.17630279,0.1734194,0.2578628,0.2795397,0.25974146,0.24862571
st12-jangan_pernah_berubah,verse,F,I,56.587029478,59.698503401,-492.68994,136.43634,91.81341,71.68348,59.33479,43.172054,34.947838,30.197697,20.120937,14.295232,14.904733,10.597,3.1108987,36.107758,14.690844,15.55312,11.238969,6.5151744,6.0161495,7.135908,4.9355936,4.1999664,4.2640033,3.5349526,3.1799011,3.5117233,0.16676615,0.16655515,0.19265082,0.30718884,0.66731936,0.9876912,0.74601763,0.47215694,0.24107075,0.118497364,0.08972016,0.11088636,0.2186915,0.17570893,0.12227493,0.09229141,0.05872215,0.060144756,0.056937054,0.12364205,0.11982708,0.12471759,0.13136597,0.16196671
st12-jangan_pernah_berubah,verse,Gm,ii,59.698503401,62.902857143,-482.5109,126.96368,91.046455,67.515114,53.83961,41.926056,33.234222,27.361761,21.354872,16.84678,14.042421,9.971188,5.7427697,47.554825,24.508928,15.150338,13.82949,7.5842896,5.9261127,7.672093,7.2165103,5.0466766,4.033342,3.9079938,4.2193027,3.7410471,0.17552622,0.31038094,0.4506668,0.39511356,0.36636072,0.46605533,0.7618963,0.89457166,0.6974341,0.48564893,0.26313666,0.16691904,0.18363513,0.2280408,0.2713939,0.24117452,0.24534455,0.20016266,0.15611146,0.2113269,0.11135968,0.13633934,0.17974886,0.18086042
st12-jangan_pernah_berubah,verse,A,III,62.902857143,69.009705215,-484.47955,127.72582,94.85066,71.81666,55.598286,42.77808,35.334423,28.177837,19.203827,15.230367,14.865879,10.719842,6.143576,37.139248,22.812466,14.271199,12.369619,7.5985546,5.7389026,5.737295,5.8004494,4.892448,4.314375,4.071516,4.2856607,4.129467,0.2409824,0.15041146,0.12580833,0.2045717,0.35202953,0.30910656,0.21648966,0.33229423,0.69873375,0.93298316,0.73916596,0.48058963,0.1510293,0.13622656,0.16187072,0.19410917,0.22912274,0.24386853,0.16767098,0.10408009,0.1329605,0.19669983,0.118053615,0.109811455
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,69.009705215,70.658321995,-467.3637,145.51863,92.949394,64.318756,50.883354,40.445984,34.10443,25.20358,13.197239,9.816001,12.050985,7.4035645,0.75575453,32.437214,28.512077,16.923208,13.7657385,8.155523,6.5242777,6.9799995,7.184603,6.253468,4.2078924,3.2022736,4.209251,4.2167854,0.47116768,0.27574316,0.17537077,0.1557327,0.25879428,0.49981642,0.37623182,0.26242822,0.39545563,0.5795967,0.8717837,0.7823238,0.14990193,0.19049187,0.22765082,0.23135078,0.22869983,0.2631038,0.24323155,0.20313442,0.12431973,0.16211472,0.26809597,0.19132608
st12-jangan_pernah_berubah,pre-chorus,C,V,70.658321995,72.190839002,-478.2159,137.45201,88.46269,63.620174,47.169968,33.304554,28.008049,22.186338,11.590003,7.1184826,8.040896,4.904403,0.49690667,63.88572,30.776482,19.906149,13.414914,9.231181,5.261158,5.0189266,5.097564,4.4330764,4.8401084,4.1140504,4.530747,4.46027,0.91226745,0.6493971,0.40001583,0.26865715,0.22604285,0.19945076,0.22105005,0.33268294,0.28460506,0.2804807,0.4081651,0.65108174,0.19798301,0.14893095,0.17691198,0.25086236,0.30600733,0.32254517,0.27901265,0.2272872,0.2528523,0.3041345,0.2604472,0.10345433
st12-jangan_pernah_berubah,pre-chorus,F,I,72.190839002,72.98031746,-450.0924,133.08382,89.83674,68.23438,48.38278,32.644707,27.604643,20.156855,7.0208006,3.8831172,5.053322,-1.6065161,-5.685644,78.240074,12.646457,18.668438,11.680711,8.4859,4.983511,4.204233,3.4478626,2.6324987,2.4689205,2.8445415,3.3438058,3.58044,0.05203346,0.059494358,0.09549377,0.2032971,0.54780376,1.0,0.6611719,0.29826602,0.121214375,0.031956155,0.014168805,0.020138783,0.044023454,0.05025775,0.07056316,0.07871874,0.056261905,0.0,0.07406383,0.11172494,0.08012613,0.06325097,0.04709099,0.043667477
st12-jangan_pernah_berubah,pre-chorus,Em,vii,72.98031746,73.793015873,-448.11172,154.18524,85.0937,54.25319,42.927757,34.987152,30.565216,20.592676,8.291261,7.438167,9.564084,1.922996,-5.8816504,36.56481,20.114084,14.209033,11.252951,6.183276,5.33938,5.0627418,3.7269962,2.9638655,4.162622,4.4228277,4.2800097,3.4514992,0.23783912,0.21870261,0.3170011,0.5428258,0.88414866,0.7068091,0.27841437,0.12028893,0.088743,0.10942925,0.21448493,0.29245493,0.27911997,0.24878229,0.23645672,0.14722727,0.23505034,0.2509949,0.13215058,0.11068506,0.1387351,0.18449019,0.30590695,0.3027613
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,73.793015873,75.348752834,-448.8098,152.10603,93.01089,61.66573,46.549797,35.19612,29.12963,19.837719,7.9378448,6.2569237,8.852638,3.717227,-3.0750387,45.583588,20.812744,14.690187,10.983775,6.1405344,6.3568625,6.536899,5.618265,4.2671785,4.2569466,4.4091225,4.9889555,4.572219,0.28893793,0.55546224,0.8343635,0.651153,0.3333006,0.18741748,0.12590794,0.13955103,0.29121178,0.41373876,0.29963368,0.22881843,0.2054599,0.23422448,0.31563103,0.20526317,0.2014131,0.18533425,0.16919138,0.2107009,0.31666374,0.31803247,0.2736659,0.23272346
st12-jangan_pernah_berubah,pre-chorus,Em,vii,75.348752834,76.834829932,-468.3749,133.68808,91.274185,68.46952,49.91758,35.64807,31.95021,25.172764,11.188007,5.321354,5.8650436,0.91733533,-3.745242,59.138905,15.090602,13.628045,9.322835,7.77837,5.5943623,5.0914307,4.4492993,3.7995713,4.608788,3.87439,3.553598,2.8282025,0.07712598,0.12048392,0.29224232,0.5690882,0.99972665,0.8783018,0.3648371,0.116994575,0.035575178,0.010273962,0.03404134,0.1140579,0.03019732,0.04075957,0.058470912,0.045615207,0.0021867307,0.059373826,0.066026755,0.04104662,0.027052468,0.019390462,0.019673409,0.019515684
st12-jangan_pernah_berubah,pre-chorus,A,III,76.834829932,78.390566893,-469.78333,119.969215,85.24656,62.3664,48.885834,39.78659,33.85684,26.881647,18.837353,15.680238,15.344174,11.613382,6.361665,46.751556,31.064434,19.32636,14.9108095,9.844204,7.4958158,6.9103384,6.190795,5.1927624,3.9078963,3.937751,3.5690296,3.4589877,0.3165085,0.22800392,0.20262846,0.28688788,0.44580615,0.3970634,0.29084617,0.39516658,0.71903515,0.926428,0.7609788,0.5304789,0.24147998,0.23553757,0.24753083,0.23901746,0.22480188,0.25402987,0.24229889,0.18013088,0.12668891,0.171417,0.11364052,0.1622194
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,78.390566893,81.478820862,-457.773,158.93294,95.604645,64.941505,47.5258,33.026768,28.551666,21.22108,8.591112,5.1904593,6.9537635,2.047767,-4.187802,25.471153,15.508456,11.859452,9.386008,6.4190197,6.5274086,5.753138,4.2616854,4.2327,5.052129,4.6511965,5.1015086,4.7855015,0.29209056,0.57747215,0.82722783,0.6146202,0.33265537,0.22865698,0.18758951,0.20106663,0.27730152,0.34377894,0.23818935,0.2072807,0.19711888,0.19799103,0.27983657,0.12303896,0.25589705,0.2532346,0.2737272,0.3319851,0.27283448,0.23154306,0.23494236,0.23320538
st12-jangan_pernah_berubah,pre-chorus,Am,iii,81.478820862,84.613514739,-485.78317,133.92395,90.89701,68.81442,52.712444,40.123016,35.97916,29.221025,18.96967,16.247982,17.011412,12.140901,6.648154,33.662537,21.135672,13.114739,10.345006,8.127482,6.5597863,5.819138,7.9308615,6.8421383,4.9572763,4.431027,4.2312403,3.7086768,0.26737174,0.17615493,0.15208463,0.2515953,0.44561133,0.37901866,0.25331146,0.3815463,0.70790267,0.91158277,0.7196206,0.4815216,0.17515074,0.15614992,0.18266192,0.20043315,0.21462806,0.23080438,0.18187332,0.16607642,0.138567,0.23360316,0.16347441,0.14351298
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,84.613514739,87.771428571,-476.6933,144.23909,91.71184,65.98064,49.145123,35.035328,30.330908,21.61434,7.2444935,3.8389025,5.710933,-0.6547515,-6.317698,46.902283,28.745165,17.706837,12.040177,8.02411,5.8561835,5.983792,5.473906,3.9837356,4.5200095,4.7675138,5.383468,5.381493,0.30651093,0.65116847,0.9447578,0.67493355,0.28283834,0.14570919,0.08982061,0.102471195,0.22005542,0.3202451,0.20754498,0.18960898,0.14546193,0.1363474,0.18697853,0.10429084,0.15605113,0.15015873,0.13634339,0.1980164,0.24225496,0.20803927,0.18018122,0.1696173
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,87.771428571,89.303945578,-477.86185,133.83142,92.65315,67.80538,51.679886,40.347675,34.535145,28.156393,19.8236,17.16435,17.484354,12.320347,5.2548084,61.503723,17.623508,15.671386,9.853003,7.561602,6.304519,6.2176595,6.1118164,6.1365395,5.7515373,4.7666078,4.575893,5.3366976,0.11823399,0.21323983,0.3434524,0.30703953,0.29451987,0.40805897,0.78151363,0.9553923,0.7796284,0.5336379,0.25099808,0.1279329,0.11142154,0.15181975,0.1789695,0.13417445,0.11229687,0.10992973,0.13432279,0.1205494,0.10824563,0.14195806,0.13942014,0.12115363
st12-jangan_pernah_berubah,pre-chorus,A,III,89.303945578,90.85968254,-454.5368,145.80261,91.100975,62.5586,46.351154,32.227066,25.102247,20.046082,12.047713,8.972761,11.138778,9.641078,4.3838696,53.04988,29.523369,19.745955,13.072048,8.271168,6.282966,6.327393,6.673623,5.967524,6.017566,5.6027455,5.8652964,5.4434505,0.45456773,0.38539654,0.29310483,0.27018738,0.33742455,0.311432,0.2776918,0.4138208,0.62947834,0.7493689,0.6244259,0.5163614,0.3354013,0.33966154,0.28404632,0.2311541,0.23954968,0.26409435,0.22509076,0.19957657,0.20950574,0.35487577,0.27774486,0.1884194
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,90.85968254,93.947936508,-438.9515,179.48375,88.241135,57.869183,45.467716,29.496733,23.140038,14.960829,4.435613,4.4468126,6.5578494,1.1492877,-3.2450385,29.497837,15.085387,13.510205,10.38344,5.8464556,6.2890053,5.171933,4.8677087,4.757795,5.846455,5.9500985,7.0318103,5.845884,0.29195416,0.57194525,0.83098614,0.6086468,0.34265164,0.21330911,0.12996145,0.14486557,0.34826142,0.48700947,0.31091672,0.22280046,0.20013586,0.22736907,0.30894423,0.17164278,0.28944322,0.24891147,0.16953486,0.19478399,0.27721944,0.2717608,0.2561911,0.24062605
st12-jangan_pernah_berubah,chorus,Bb,IV,93.947936508,95.480453515,-473.79825,150.12946,92.73524,68.66295,51.91611,34.816788,29.120443,24.007992,12.673881,8.777144,10.880188,7.364351,3.0067604,43.752636,26.370625,18.173471,11.664204,7.8805733,5.4371657,4.899325,5.191791,5.9370356,5.786549,4.5273714,3.811469,4.225371,0.46466738,0.2651622,0.16417773,0.16039804,0.2935604,0.5226519,0.40732288,0.30252558,0.42410955,0.60022324,0.8650146,0.7573333,0.20688897,0.18917646,0.1606122,0.16777715,0.23375034,0.23754364,0.2208339,0.22643861,0.1832648,0.21334994,0.28396395,0.21925685
st12-jangan_pernah_berubah,chorus,C,V,95.480453515,96.989750567,-468.39014,133.2801,86.632225,64.593796,48.607048,34.12897,28.8643,22.885048,12.089554,8.647429,9.29648,4.637822,0.90061635,48.72976,31.928898,20.784834,13.055184,8.882627,6.093468,5.8307595,4.997501,5.9976397,5.3460503,3.8452404,4.426228,4.494285,0.8969706,0.65255433,0.4185823,0.29141733,0.2502295,0.24217518,0.27359304,0.41122714,0.33431327,0.28734764,0.39302567,0.6389126,0.22544676,0.15438737,0.19662409,0.25902188,0.31359857,0.3578665,0.29439202,0.21826874,0.2542007,0.2880973,0.24235924,0.17699662
st12-jangan_pernah_berubah,chorus,F,I,96.989750567,100.263764172,-472.4108,150.7146,90.42699,62.582516,50.974327,38.807457,31.639572,24.07708,13.090674,9.370176,11.4135065,8.61285,3.0377958,38.466084,25.738054,17.26759,10.992357,7.4960027,6.459593,6.0654783,5.3786664,5.572903,5.440331,4.598139,5.3283954,5.114845,0.3683588,0.31365716,0.28183275,0.3777767,0.69448733,0.9024584,0.7086111,0.53365064,0.3814222,0.30856642,0.26556063,0.2889491,0.27017584,0.20996049,0.16067491,0.15439449,0.14868578,0.1996226,0.17999019,0.19686204,0.23125502,0.31318608,0.2781146,0.22738646
st12-jangan_pernah_berubah,chorus,Gm,ii,100.263764172,101.680181406,-480.26593,136.23936,86.18734,61.937923,49.52801,39.111496,33.511105,26.66732,16.087612,12.303859,13.930827,11.04488,6.5538707,73.324104,30.00728,20.817102,13.12048,9.959944,7.8069224,8.399738,8.432068,8.280577,7.3568335,5.407899,5.0582027,4.8468843,0.14304966,0.24011625,0.3437234,0.29950693,0.30817267,0.4440745,0.81075203,0.97174764,0.7555917,0.510309,0.24866803,0.14505178,0.15079527,0.17458096,0.19490685,0.15281598,0.17889084,0.15966359,0.09510568,0.07498064,0.09963707,0.16034117,0.16941313,0.16143374
st12-jangan_pernah_berubah,chorus,A,III,101.680181406,103.235918367,-471.95538,142.52519,83.13379,61.11668,50.745106,37.15558,30.581812,23.45331,11.391197,8.225287,11.5639,8.5651045,3.7636316,63.594563,35.29273,19.981705,14.229011,10.861527,7.8299413,7.602358,6.4526167,4.316926,3.9873602,3.5856826,4.0045004,4.17563,0.32118472,0.21778265,0.17641616,0.2567161,0.4369294,0.38060302,0.26712972,0.3813743,0.7134469,0.9621894,0.7820051,0.54238385,0.27467033,0.23263243,0.1890181,0.16190995,0.17541832,0.1974734,0.19697274,0.17492105,0.10890348,0.11557361,0.11174365,0.19307414
st12-jangan_pernah_berubah,chorus,Dm,vi,103.235918367,106.370612245,-455.59158,162.51535,87.49702,59.144978,47.62863,33.10281,25.628279,16.96722,5.0624676,3.8461852,7.114889,2.842637,-1.2495415,52.486458,29.589718,17.831985,11.377988,7.5844426,6.1557956,5.712222,4.728304,4.9725246,5.4926906,5.117002,6.0046396,5.433747,0.34307718,0.54509825,0.75372535,0.61054957,0.40478674,0.2813498,0.16294646,0.16977532,0.32490665,0.43701434,0.36026835,0.30199933,0.22473297,0.24248336,0.35438427,0.16482323,0.2949627,0.29291177,0.20518975,0.21560195,0.290129,0.28547126,0.304876,0.27716053
st12-jangan_pernah_berubah,chorus,Bb,IV,106.370612245,107.926349206,-478.11353,143.35449,87.05767,64.80366,50.14451,33.174347,26.96458,22.851503,13.600987,9.707015,10.44548,6.5991793,2.4430804,59.2596,32.755188,20.4536,15.015172,11.893467,7.666497,6.3160048,6.014439,5.268356,4.3015814,5.068066,5.857268,5.073692,0.512173,0.33338526,0.2396244,0.22017899,0.29909346,0.47275284,0.3553883,0.29913834,0.46662733,0.6472624,0.90123445,0.7934002,0.17731519,0.21940991,0.27062607,0.2864515,0.27969667,0.24730304,0.22108267,0.22646423,0.16910693,0.13906649,0.20287703,0.14852317
