track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
st12-jangan_pernah_berubah,intro,Dm,vi,0.487619048,3.529433107,-842.3953,62.29248,5.963512,9.945949,2.0158944,10.301075,-0.24401972,5.0552783,-1.9832574,4.5233626,2.7456305,4.2781157,-0.31933546,49.403286,20.703384,11.173077,5.5004945,6.410094,6.68315,6.223915,5.075286,7.3867793,5.6309905,3.8924737,3.9969106,3.5400963
st12-jangan_pernah_berubah,intro,Dm,vi,3.529433107,6.640907029,-849.88696,55.98943,10.1102915,7.6145096,1.770173,10.349265,0.28043503,5.655268,1.7075477,6.5326295,2.8819137,3.969267,-1.1087162,33.87292,20.091175,7.880729,5.3560634,6.7097635,5.877852,5.081457,4.147506,4.519555,4.5508714,3.5526946,4.3036394,3.5493135
st12-jangan_pernah_berubah,intro,Dm,vi,6.640907029,9.868480726,-727.18604,67.896645,-7.084435,16.145832,4.9845066,-0.11660745,-2.5259836,3.5084107,-7.9527926,-4.916632,-4.3166122,4.276477,-6.530952,33.401955,15.755641,10.793137,6.590124,7.854298,7.8274455,7.0864463,6.712376,4.548237,5.862902,5.8502555,4.8225756,5.359809
st12-jangan_pernah_berubah,intro,Gm,ii,9.868480726,12.910294785,-723.8508,65.92182,-0.10919005,15.479163,3.7610102,3.6423643,-4.2046328,-1.8613901,-11.330063,-9.08489,-6.7872543,1.4296856,-11.495385,27.828487,16.219893,11.121018,7.4276524,10.17877,7.602782,7.44423,6.297375,6.3055334,6.618204,6.820878,8.708137,5.765722
st12-jangan_pernah_berubah,intro,Dm,vi,12.910294785,16.091428571,-719.3347,70.13105,-6.335968,18.715422,5.1544604,-3.5051763,-3.4914699,3.7410898,-7.1475525,-5.692764,-3.642454,3.8109033,-5.3656716,25.787384,13.366221,7.978235,8.008779,9.971983,6.730399,6.87739,4.7871943,5.6038003,6.364479,4.3435817,4.7846913,4.865917
st12-jangan_pernah_berubah,intro,Gm,ii,16.091428571,19.063582766,-715.12415,57.739967,10.559188,15.850907,8.6445265,0.25065967,-6.333546,2.4717052,-10.639204,-6.8911695,-8.307047,-0.16875677,-10.690538,25.550398,18.148449,22.474434,9.469923,7.8656535,8.001664,6.0729384,7.4171352,6.451414,5.6429286,6.822595,10.4039545,6.738535
st12-jangan_pernah_berubah,verse,Dm,vi,19.063582766,22.337596372,-277.47586,63.899696,49.1245,5.5513587,-5.682039,5.671017,-3.1554742,6.953063,-29.925953,-4.7155085,-10.1983795,-4.1495347,-9.023162,111.29526,45.957764,23.892738,24.315905,26.810316,12.535638,12.924065,17.042147,13.566577,9.650753,9.70842,7.315125,9.225199
st12-jangan_pernah_berubah,verse,Am,iii,22.337596372,25.42585034,-441.3764,62.443367,19.642538,4.3491,-8.426267,5.201952,-4.6394305,2.012139,-15.840217,4.2084746,3.9104583,-6.7654305,-4.8134828,153.73625,34.030636,16.232914,15.261013,13.579834,12.192033,10.499382,9.470524,17.168962,8.968421,6.187033,7.722001,7.090105
st12-jangan_pernah_berubah,verse,Gm,ii,25.42585034,28.653424036,-245.33379,51.36134,26.04062,5.1338487,-6.779589,0.8767949,-22.896366,2.9766824,-24.50426,-2.7281659,0.21108966,-14.860617,-12.962725,59.72178,45.02246,23.150534,26.101393,17.456467,15.327896,15.922811,19.066568,13.344324,15.090146,12.249466,8.895444,10.05125
st12-jangan_pernah_berubah,verse,Dm,vi,28.653424036,31.672018141,-388.66345,31.326477,22.375978,-0.07996677,-13.492948,2.6299171,-7.829914,-13.922331,-13.7468,4.0583057,1.5050056,-5.0207415,-7.765211,176.67699,45.763245,20.076275,12.80737,14.9440775,10.746626,8.598237,12.625899,12.352107,10.403055,8.383351,6.1231327,7.074479
st12-jangan_pernah_berubah,verse,F,I,31.672018141,34.806712018,-210.58017,33.219067,9.357158,13.799544,2.825575,-18.80563,-25.550014,-1.4742994,-19.92934,-5.995599,-16.639143,-11.96963,-9.35879,68.42733,43.50429,21.6188,22.156301,19.820164,19.564917,15.526453,14.825106,9.47774,12.23932,10.051885,7.6901436,8.056949
