track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
st12-jangan_pernah_berubah,chorus,Dm,vi,115.681814059,118.677188209,0.11709012,0.20781697,0.9219419,0.20391904,0.18202484,0.1689403,0.18418422,0.57217646,0.19362783,0.63887787,0.1268542,0.121236905,0.057125196,0.09508182,0.13945921,0.082424685,0.09104336,0.06808555,0.11037784,0.21465409,0.103952296,0.26283973,0.08970191,0.057133637
st12-jangan_pernah_berubah,interlude,Bb,IV,118.677188209,120.325804989,0.06860897,0.08228918,0.43054703,0.08024352,0.065827794,0.3639037,0.06970173,0.10426341,0.099467084,0.15727746,0.9277952,0.103466205,0.05832648,0.07571985,0.20308693,0.07508997,0.05344332,0.09853715,0.06954176,0.16057414,0.08835849,0.08785241,0.22984406,0.07166172
st12-jangan_pernah_berubah,interlude,C,V,120.325804989,121.904761905,0.5365573,0.094929814,0.32941478,0.07949167,0.09214456,0.33944035,0.08451862,0.26307353,0.088223085,0.3638891,0.5610903,0.16669664,0.42689937,0.059578553,0.2092435,0.056574684,0.05088985,0.2974809,0.07135995,0.26982927,0.05712391,0.35547033,0.43118632,0.16664529
st12-jangan_pernah_berubah,interlude,F,I,121.904761905,125.039455782,0.543758,0.09158706,0.07419871,0.08451119,0.15740615,0.814391,0.138963,0.16706912,0.123840444,0.32339582,0.089529574,0.1155467,0.24580938,0.064478405,0.049537707,0.05255879,0.083873115,0.31731963,0.12772106,0.23272558,0.15127966,0.2968273,0.075097226,0.0982831
st12-jangan_pernah_berubah,interlude,Gm,ii,125.039455782,126.479092971,0.05577605,0.066330105,0.45752314,0.06787784,0.06566206,0.081182115,0.14626147,1.0,0.1449235,0.13026863,0.09296491,0.09691239,0.034523644,0.034694977,0.159392,0.03878893,0.034126434,0.031199783,0.06828679,0.0,0.08025931,0.07524852,0.056159824,0.04850998
st12-jangan_pernah_berubah,interlude,A,III,126.479092971,128.150929705,0.24298078,0.3145541,0.5474718,0.3891423,0.3371929,0.38173935,0.327284,0.7667143,0.4258417,0.57182413,0.3504356,0.25154617,0.14262746,0.096460134,0.22065444,0.25320455,0.13352108,0.10577733,0.08769673,0.2450516,0.14505163,0.35582322,0.16410084,0.109415695
st12-jangan_pernah_berubah,interlude,Dm,vi,128.150929705,131.239183673,0.21161307,0.26950502,0.6872128,0.26583946,0.3803148,0.24043296,0.25856483,0.23140943,0.26225376,0.8854014,0.28468853,0.22744466,0.11714084,0.09433919,0.20587549,0.1076365,0.18120866,0.23012896,0.13518925,0.10977218,0.10401407,0.21356204,0.099553496,0.104354575
st12-jangan_pernah_berubah,interlude,Bb,IV,131.239183673,134.327437642,0.39078516,0.22911274,0.82408595,0.42924246,0.2843386,0.43935612,0.15479489,0.18912247,0.18751428,0.39921317,0.5329003,0.22627828,0.30623588,0.120872594,0.26770025,0.2991935,0.2151314,0.13580911,0.06681125,0.13989103,0.10038187,0.21372326,0.21717502,0.110270046
st12-jangan_pernah_berubah,interlude,Gm,ii,134.327437642,137.462131519,0.22185056,0.2060311,0.529948,0.20455861,0.25890943,0.2595781,0.19178595,0.6351384,0.28943646,0.30846342,0.8038212,0.41870153,0.20338441,0.112992875,0.28028652,0.12352599,0.17651074,0.18320109,0.11380182,0.22275029,0.12928708,0.21733738,0.28174496,0.26358977
st12-jangan_pernah_berubah,interlude,A,III,137.462131519,143.66185941,0.31234708,0.47564945,0.3515166,0.2778791,0.5019268,0.39281064,0.22757144,0.38355416,0.42376405,0.7038474,0.28435463,0.29766977,0.25382018,0.30285278,0.2530013,0.19523896,0.23528853,0.29931277,0.18503961,0.30227855,0.25519973,0.2941694,0.21991855,0.19560987
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,143.66185941,145.287256236,0.14169411,0.07599261,0.20831339,0.094315164,0.10161136,0.3478296,0.07150501,0.1242438,0.13593319,0.21703611,0.9443836,0.123608805,0.15966776,0.078399956,0.14132802,0.11846572,0.11832803,0.22569941,0.08547305,0.19111168,0.116558656,0.23765689,0.17283301,0.10864683
st12-jangan_pernah_berubah,pre-chorus,C,V,145.287256236,146.842993197,0.08918357,0.04251388,0.16489987,0.031187179,0.0367421,0.052488435,0.035449162,0.08939666,0.062738374,0.113473296,1.0,0.08597048,0.023030866,0.019250661,0.040204585,0.0161311,0.014188995,0.021211358,0.020883456,0.036282692,0.021238318,0.065781854,0.0,0.048198752
st12-jangan_pernah_berubah,pre-chorus,F,I,146.842993197,147.562811791,0.2567336,0.11673966,0.13598883,0.10004131,0.09374367,0.23927544,0.13879493,0.14187488,0.19943716,0.94302744,0.5816324,0.20055342,0.07412839,0.053799275,0.055844545,0.0501523,0.050812013,0.07806804,0.06478075,0.044978097,0.0587713,0.09256207,0.30742523,0.12418862
st12-jangan_pernah_berubah,pre-chorus,Em,vii,147.562811791,148.375510204,0.34196353,0.12094609,0.046600513,0.045476433,0.08210775,0.090061635,0.14257836,0.8746968,0.698002,0.30479386,0.23849791,0.096460134,0.31335714,0.123637564,0.036370747,0.03705069,0.05952767,0.10369787,0.05824525,0.2516241,0.24468984,0.22646806,0.23356819,0.05862447
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,148.375510204,149.884807256,0.3894994,0.35302725,0.6845158,0.30865648,0.23941877,0.6417866,0.3717563,0.5564718,0.37823325,0.5850003,0.17603941,0.24102205,0.18897034,0.09321776,0.31053624,0.09139698,0.112552434,0.28331578,0.11123311,0.25399944,0.12723058,0.33813465,0.06485285,0.09010067
st12-jangan_pernah_berubah,pre-chorus,Em,vii,149.884807256,151.486984127,0.28646848,0.29205215,0.6503451,0.39669007,0.48865116,0.30985194,0.30474058,0.47165358,0.5130173,0.70794946,0.6858511,0.36728883,0.15043153,0.16770859,0.30692637,0.23701899,0.1776085,0.15618259,0.12266245,0.13165419,0.23464511,0.19774964,0.30977777,0.14759642
st12-jangan_pernah_berubah,pre-chorus,A,III,151.486984127,153.065941043,0.11719417,0.22102505,0.16047572,0.13565968,0.3247508,0.30658114,0.1745194,0.46745166,0.39884585,0.9112336,0.3235205,0.16924909,0.07156614,0.21779573,0.11219697,0.072209805,0.25087354,0.27412242,0.08295093,0.3267065,0.16195253,0.16964889,0.10526248,0.07382241
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,153.065941043,156.084535147,0.32983157,0.39361814,0.9206464,0.46367925,0.42401534,0.6394948,0.40406832,0.4582843,0.3988532,0.609757,0.2787124,0.30193165,0.08959811,0.11017617,0.1731837,0.11348458,0.1635034,0.2008699,0.122806564,0.19548759,0.15915884,0.21297756,0.0759426,0.08718107
st12-jangan_pernah_berubah,pre-chorus,Am,iii,156.084535147,159.265668934,0.4023096,0.34947446,0.32396153,0.3672818,0.7095391,0.434891,0.34364867,0.3775823,0.46683198,0.92455727,0.42606246,0.31903216,0.15478036,0.13838635,0.16357134,0.15351476,0.28999642,0.18848471,0.15217054,0.16035698,0.14925876,0.12736101,0.1254179,0.11914296
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,159.265668934,162.400362812,0.32102302,0.51859313,0.8309986,0.4290359,0.4302798,0.64252204,0.39057466,0.38385046,0.38960665,0.63137066,0.2692663,0.22845376,0.14229019,0.19036661,0.21929681,0.17103742,0.14911523,0.2868124,0.14930557,0.23636495,0.1866624,0.2752208,0.15216541,0.151052
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,162.400362812,164.002539683,0.24102649,0.28229305,0.3956024,0.343539,0.3672585,0.43969297,0.52603054,0.98260957,0.5457844,0.35655698,0.32789496,0.19851612,0.19842574,0.26541165,0.28502572,0.2857927,0.28837088,0.3011746,0.28466064,0.06336466,0.24739593,0.22587511,0.26523438,0.13622393
st12-jangan_pernah_berubah,pre-chorus,A,III,164.002539683,165.418956916,0.11900706,0.17592424,0.1658097,0.13789567,0.4182324,0.14849062,0.14063042,0.21893078,0.18267992,1.0,0.2710963,0.11852353,0.07772553,0.079834975,0.15405253,0.08855006,0.12087074,0.056937832,0.051561654,0.07379962,0.082701355,0.0,0.06967108,0.040388376
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,165.418956916,171.688344671,0.26478088,0.27869543,0.65552515,0.25329208,0.44716802,0.43294328,0.22186886,0.22224557,0.255857,0.8739999,0.2744069,0.21608306,0.20097966,0.1337502,0.2505727,0.12948497,0.26472014,0.2587876,0.092789635,0.14440015,0.115399525,0.19423912,0.10285531,0.095079504
st12-jangan_pernah_berubah,chorus,Bb,IV,171.688344671,173.244081633,0.31020418,0.2165589,0.44046274,0.18695931,0.20321646,0.7086459,0.1826401,0.20807755,0.23058918,0.4403634,0.92681,0.2612575,0.15038283,0.102875106,0.17408541,0.06652167,0.078340255,0.23029333,0.06626429,0.079012476,0.09363274,0.20763473,0.17617393,0.089146994
st12-jangan_pernah_berubah,chorus,C,V,173.244081633,174.776598639,0.83862096,0.26141503,0.39434373,0.24290925,0.4444537,0.58481425,0.26911357,0.8305163,0.27431566,0.30565214,0.49292737,0.3881788,0.18816824,0.09489651,0.17555508,0.11099534,0.14989814,0.17999123,0.09745635,0.21449758,0.121805385,0.13157745,0.30229583,0.14102429
st12-jangan_pernah_berubah,chorus,F,I,174.776598639,177.957732426,0.7514227,0.27741176,0.26119563,0.27346364,0.3766799,0.9624516,0.29678074,0.3484466,0.2850468,0.65418077,0.20129785,0.3192407,0.14196743,0.109303884,0.095641024,0.09071127,0.099809706,0.09137616,0.12101838,0.15767188,0.10414324,0.19153668,0.07263524,0.1297219
st12-jangan_pernah_berubah,chorus,Gm,ii,177.957732426,179.490249433,0.1430667,0.20457521,0.6382401,0.18603095,0.1840381,0.26188818,0.23010875,0.98441505,0.27620396,0.28236303,0.28748772,0.23434238,0.09362493,0.12475697,0.19268472,0.12791769,0.13959216,0.19096984,0.1341303,0.050763912,0.14992073,0.14135668,0.17698474,0.12136202
st12-jangan_pernah_berubah,chorus,A,III,179.490249433,180.999546485,0.1707834,0.54905564,0.32379088,0.20550154,0.42036524,0.19878243,0.18347497,0.5250552,0.45671678,0.9611411,0.2891556,0.21719003,0.09057085,0.26323795,0.16826367,0.07790929,0.12047546,0.09191501,0.09113613,0.24540403,0.20244013,0.099125765,0.1646931,0.104100674
