track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
vierratale-kesepian,chorus,F,IV,167.578412698,169.227029478,-401.5871,172.37628,-6.080997,-4.618138,-22.748587,-13.75098,-21.121176,-20.545145,-3.4750068,5.929276,3.1109314,6.565012,12.122029,62.25246,13.589137,17.484955,12.328706,8.271098,8.505705,8.19659,7.803897,5.0377507,6.132951,8.453755,4.991953,6.2857785,0.33392182,0.93739533,0.4862653,0.2858795,0.49611962,0.22251882,0.24345623,0.55835,0.44399476,0.28522494,0.48714793,0.25377917,0.1361022,0.1293262,0.20811488,0.12074656,0.29411352,0.08942324,0.07839943,0.26362702,0.18101154,0.11800861,0.2606692,0.095929734
vierratale-kesepian,chorus,Em,iii,169.227029478,170.759546485,-385.73526,188.71292,-10.910118,1.2519006,-14.517796,-12.956332,-28.529886,-22.104574,-13.726384,-8.1876745,-11.777175,-3.852156,11.304657,59.078384,11.305999,13.058913,8.297767,9.298702,6.406998,5.576644,4.5061035,3.804108,5.8783436,5.6670575,5.9017897,4.7300353,0.59092355,0.23100382,0.22547974,0.5041661,0.21648045,0.32745385,0.2623192,0.6120233,0.26832834,0.22636262,0.95090425,0.2194652,0.34444255,0.12229651,0.11590832,0.22990371,0.11527223,0.23168789,0.12839155,0.33052137,0.15264818,0.11074608,0.07450452,0.12162668
vierratale-kesepian,chorus,Am,vi,170.759546485,172.361723356,-392.13077,187.63527,-2.121273,3.7623706,-13.987095,-12.390557,-24.09189,-14.852241,-6.6268387,-0.06556828,-5.787941,-1.0986743,7.931123,54.52133,10.5950775,20.929255,12.369251,6.9977283,5.91986,6.081012,5.5278335,6.941749,8.3230915,4.047441,4.384069,4.0979342,0.941294,0.24996366,0.17189305,0.40528762,0.19796911,0.5002827,0.23797183,0.23672429,0.49275893,0.17799188,0.21176045,0.18682206,0.15377374,0.10218276,0.08172962,0.19236545,0.07398828,0.26125443,0.07450056,0.105913535,0.27821016,0.079021424,0.20744984,0.085519485
vierratale-kesepian,chorus,Dm,ii,172.361723356,175.705396825,-366.46826,191.2157,2.560151,19.720423,-4.0283833,-8.085484,-22.630846,-13.997319,-14.333447,-8.3339,-9.953585,-5.392559,2.4589634,78.59227,15.392955,21.519583,14.535738,9.571559,7.531507,7.5632925,5.7748733,7.5934186,6.4179535,6.0459256,4.787623,7.957239,0.26009163,0.78501785,0.18761803,0.15779221,0.17535648,0.8247999,0.18662676,0.15708494,0.16149306,0.15439408,0.5875067,0.16167827,0.1815908,0.27532235,0.09497293,0.07510304,0.07441884,0.20579131,0.09749168,0.068473004,0.10277987,0.07105855,0.22543515,0.07136453
vierratale-kesepian,chorus,G,V,175.705396825,178.886530612,-254.29753,170.8501,-31.73107,41.275074,-13.607036,-10.454364,-20.25403,-13.132544,-9.799617,-2.5424504,-3.710289,-0.98961395,-5.7662115,101.6566,17.67435,33.56113,23.699854,11.054283,7.0768166,6.845859,10.074699,8.795766,7.096731,7.524101,7.39414,5.1501136,0.2952272,0.27892882,0.2631575,0.803429,0.23758717,0.30663845,0.21533312,0.42286536,0.42487583,0.22852732,0.7811119,0.24947329,0.19177404,0.21905212,0.13599536,0.2491841,0.13286868,0.118681915,0.1108059,0.1951122,0.22072744,0.11398778,0.29580843,0.15455697
vierratale-kesepian,chorus,C,I,178.886530612,182.137324263,-198.6705,170.48811,-57.027588,67.74995,-10.668575,-8.843867,-5.710218,-7.3990955,-5.4588304,-10.519886,-4.6956286,-3.8730555,-5.9476466,22.070644,15.316868,9.409387,11.722923,6.877289,5.7469406,6.9396424,7.3704214,6.5806923,5.238509,4.36279,4.8134766,5.255058,0.56788933,0.20343219,0.1655137,0.66793185,0.17138268,0.15486236,0.16237111,0.23247783,0.8635582,0.2372614,0.24788201,0.20143375,0.28552818,0.13540637,0.06917181,0.21415508,0.095688775,0.08693041,0.10194436,0.095813364,0.22916046,0.09607599,0.18599479,0.16995838
vierratale-kesepian,chorus,Em,iii,182.137324263,185.364897959,-169.43102,148.95534,-47.832428,65.85724,-16.652658,-1.6140411,-13.88953,-7.54006,-5.5464706,-10.575938,-3.4075108,0.94354206,-6.550055,33.40214,18.168652,14.969906,10.335,8.454998,6.2302732,6.0470133,6.3851185,4.426415,4.1603026,3.8642836,5.6953006,6.1986084,0.98527503,0.20847456,0.19975416,0.41123474,0.192305,0.18982023,0.17722756,0.48507586,0.25038195,0.20478758,0.47331956,0.40526584,0.06449259,0.098716706,0.071241446,0.16380516,0.06546686,0.07116774,0.0875802,0.14462535,0.17588864,0.09160039,0.27880272,0.22281562
vierratale-kesepian,chorus,Gm,v,185.364897959,187.013514739,-178.7309,152.07916,-55.828236,83.250786,-16.321404,3.6566975,-14.181151,-7.309808,-4.228637,-10.34629,-0.36551535,-0.07402781,-7.6287284,19.382324,11.211693,9.878247,9.061706,5.679035,5.574619,4.8739595,5.635111,5.8148036,4.242305,5.9716597,4.8280964,3.8390815,0.23575616,0.2421576,0.23747018,0.5945396,0.22793855,0.2761978,0.61176234,0.21663244,0.25981894,0.24937412,0.9123241,0.3390215,0.17703062,0.17395271,0.16623615,0.24166755,0.19197796,0.16871573,0.23424964,0.14138512,0.2250383,0.16494216,0.14595436,0.22442795
vierratale-kesepian,chorus,A,VI,187.013514739,188.638911565,-198.54883,170.79933,-58.64665,80.854416,-13.915419,-3.1343482,-10.455613,-9.48306,-0.34092617,-12.103811,-2.5889122,-5.7734985,-9.265825,17.755745,7.74059,8.076401,7.7882032,5.9211874,4.279521,6.2235236,5.1167192,3.5299563,4.426483,3.486804,4.1776156,4.6481376,0.8397967,0.2209208,0.17740668,0.23910981,0.24226372,0.864579,0.23111196,0.2711371,0.25390613,0.45190603,0.27798584,0.47537926,0.16885108,0.1404263,0.12954251,0.12645455,0.1111274,0.14576848,0.15456627,0.13873503,0.18940108,0.1939804,0.15368146,0.27047795
vierratale-kesepian,chorus,Dm,ii,188.638911565,191.982585034,-192.95038,164.85611,-49.81094,63.80126,-3.5262747,-7.204172,-7.817507,-9.493403,-4.587526,-6.5278187,-2.5713818,-0.86056304,-9.7115135,36.43476,20.047144,18.97011,13.990181,8.05668,7.1953654,7.233795,4.480899,6.1364727,5.3008127,4.9077296,5.0901556,4.3448443,0.24076986,0.4009217,0.16526693,0.13265662,0.15544695,0.5816034,0.16288564,0.14680085,0.17355973,0.21219142,0.9503155,0.27456346,0.17393763,0.2351408,0.09207958,0.063445956,0.10638221,0.22086318,0.10804224,0.10495663,0.122162744,0.15034081,0.15664858,0.21122171
vierratale-kesepian,chorus,Fm,iv,191.982585034,193.515102041,-184.50883,163.38121,-45.17508,60.417953,-7.7259,-14.872935,-11.8863735,-11.166024,-3.5614817,-11.169895,-2.1966262,-3.4279943,-13.495831,32.968815,19.509752,18.863531,13.994074,5.8939686,4.7817383,4.7400384,3.8089726,4.504537,5.256815,3.9431694,5.449561,3.6193993,0.2239939,0.9607881,0.19025955,0.28171316,0.4048656,0.24736845,0.15834475,0.17296043,0.7156442,0.17874272,0.15372227,0.15623158,0.09591447,0.09806274,0.08020491,0.10532543,0.21475452,0.07827958,0.06829704,0.054940663,0.19200285,0.08197351,0.06766216,0.06681717
vierratale-kesepian,chorus,F,IV,193.515102041,195.233378685,-167.23996,149.83331,-48.79433,59.65049,-16.417429,-7.020176,-15.443007,-8.280493,-6.3849387,-7.583759,-2.8192766,2.4573538,-10.444585,27.861898,11.61112,12.85703,8.978146,6.071738,7.384074,4.3652506,4.781139,4.819512,4.848292,4.6507397,5.1533003,4.288332,0.30480814,0.98666626,0.23637477,0.32121927,0.31365088,0.20390849,0.17878768,0.35341558,0.3262083,0.20148312,0.3079688,0.26231477,0.17742606,0.042863358,0.10530603,0.14678264,0.17773905,0.10250755,0.13204287,0.12804559,0.2693859,0.1628599,0.21350268,0.17967881
vierratale-kesepian,chorus,Em,iii,195.233378685,196.742675737,-177.55066,145.80595,-46.51914,62.204014,-9.001747,5.813248,-10.959654,-3.8311574,-7.1586237,-9.940891,-8.3390045,0.7323396,-10.711737,26.477562,19.859858,17.938965,7.855745,7.203913,5.1261096,7.320157,3.763223,5.7736006,5.194347,4.915355,5.484318,4.7970543,0.99996173,0.18484843,0.15537092,0.22706474,0.15753466,0.18475267,0.13961698,0.40042987,0.15666859,0.14679122,0.33849618,0.30427673,0.00030858463,0.082384914,0.0517685,0.12200073,0.07753503,0.10534603,0.09834363,0.14120841,0.066919975,0.06732864,0.13049957,0.23606601
vierratale-kesepian,chorus,Am,vi,196.742675737,198.368072562,-168.44803,157.91595,-45.66177,67.35575,-9.810002,2.3458834,-11.869457,-6.21758,-1.962978,-10.91288,-5.2784724,-6.727682,-11.705254,27.15578,16.52918,6.784482,8.712661,7.9068832,5.573301,4.701996,4.4234,5.8779306,6.5796356,4.0463614,4.937837,3.7837665,0.9743516,0.17930916,0.13550735,0.25251696,0.1681746,0.4172778,0.15983197,0.28788042,0.54652673,0.21135603,0.19744746,0.24615936,0.074631765,0.09957321,0.046042744,0.10305535,0.064350694,0.118096806,0.091319494,0.12484136,0.24593242,0.10572019,0.14096388,0.14983839
