track_id,part_song,chord_absolute,roman_numeral,start_time,end_time,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11
st12-jangan_pernah_berubah,verse,F,I,31.672018141,34.806712018,0.18334435,0.075482376,0.03504323,0.07649156,0.17151862,0.68820244,0.13251632,0.033859912,0.32412434,0.8590165,0.2719149,0.073694415,0.2564704,0.08654714,0.02425296,0.05278671,0.11069041,0.30737406,0.05744995,0.03829705,0.14326079,0.25991055,0.12513277,0.08697006
st12-jangan_pernah_berubah,verse,Gm,ii,34.806712018,37.918185941,0.05483998,0.20317873,0.71831495,0.14097889,0.04365643,0.07531661,0.22757153,0.5730641,0.2909088,0.4209882,0.21042271,0.1711344,0.054829396,0.08204503,0.31751108,0.06489163,0.03992764,0.04951682,0.14507008,0.3839353,0.1715961,0.27251437,0.15700918,0.17898892
st12-jangan_pernah_berubah,verse,A,III,37.918185941,44.048253968,0.14573628,0.42841515,0.3987297,0.18084796,0.31251007,0.15925974,0.09686156,0.13412969,0.32497787,0.54031986,0.28357846,0.17406498,0.15265486,0.38483417,0.3625651,0.16966312,0.30686918,0.20660155,0.20646258,0.23288552,0.25430933,0.4105838,0.2353106,0.15890802
st12-jangan_pernah_berubah,verse,Dm,vi,44.048253968,47.25260771,0.29365212,0.6154532,0.9087073,0.61597794,0.3085507,0.22520423,0.111363836,0.10143522,0.28281897,0.42642644,0.25722864,0.20578746,0.12003556,0.16720334,0.23784827,0.13444856,0.18117844,0.18178338,0.14746629,0.14771318,0.23942596,0.31636018,0.2213256,0.14996342
st12-jangan_pernah_berubah,verse,Am,iii,47.25260771,50.340861678,0.218987,0.13700956,0.18407506,0.1737921,0.31772065,0.2786175,0.24349101,0.6012962,0.72593766,0.8275423,0.6132951,0.3765013,0.15150307,0.09891636,0.11757596,0.13694347,0.2004548,0.1855631,0.13654794,0.3266635,0.14006469,0.25856066,0.21142584,0.12793487
st12-jangan_pernah_berubah,verse,Gm,ii,50.340861678,53.49877551,0.2523115,0.24894066,0.3923367,0.24821505,0.21587119,0.2888912,0.5776771,0.818395,0.7518591,0.7739742,0.9102732,0.53940237,0.10472245,0.15239292,0.23048654,0.15824974,0.16742726,0.13923647,0.14825381,0.16062546,0.19645832,0.20061317,0.16671075,0.11219887
st12-jangan_pernah_berubah,verse,Dm,vi,53.49877551,56.587029478,0.30624923,0.5530608,0.8664344,0.59894437,0.40136623,0.36010095,0.16331264,0.119049616,0.22650915,0.34170333,0.26147273,0.23691685,0.17467281,0.17612411,0.21936488,0.12792994,0.34029564,0.34633407,0.17253445,0.15827414,0.22879227,0.27705577,0.2565545,0.22021987
st12-jangan_pernah_berubah,verse,F,I,56.587029478,59.698503401,0.16318427,0.15348336,0.17799692,0.2894666,0.61942786,0.9821931,0.68418396,0.40482995,0.25035408,0.23892777,0.1529244,0.12174635,0.18247569,0.15015234,0.13858135,0.11837416,0.07801848,0.078098536,0.081512436,0.1310989,0.17549345,0.21993358,0.20784497,0.1740743
st12-jangan_pernah_berubah,verse,Gm,ii,59.698503401,62.902857143,0.18169045,0.34883094,0.5803046,0.37833565,0.31850597,0.4044636,0.708156,0.8777893,0.6527263,0.51603496,0.28149784,0.17751598,0.18707962,0.20692347,0.27635217,0.20033771,0.19642578,0.1660063,0.19530433,0.22884248,0.15113488,0.1852355,0.20983899,0.20026605
st12-jangan_pernah_berubah,verse,A,III,62.902857143,69.009705215,0.24577087,0.29089224,0.28250423,0.26313835,0.4162589,0.3045483,0.19843042,0.32328197,0.6040586,0.8962988,0.67968905,0.428306,0.13500321,0.25590992,0.29067245,0.22438961,0.24984036,0.22123529,0.15247121,0.15211953,0.1513036,0.18621409,0.14943196,0.13222812
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,69.009705215,70.658321995,0.38201937,0.24314983,0.26295376,0.1895943,0.30557984,0.6899058,0.45531785,0.24408664,0.34033003,0.5331269,0.83253556,0.6532734,0.17124584,0.15570255,0.19201411,0.18320973,0.22779912,0.33442256,0.24353181,0.17465292,0.11298511,0.13622014,0.24091698,0.18522964
st12-jangan_pernah_berubah,pre-chorus,C,V,70.658321995,72.190839002,0.9320756,0.6237956,0.36080366,0.23309472,0.30662826,0.17252475,0.18387128,0.44006473,0.27661583,0.19506471,0.30602086,0.58969706,0.15595286,0.14667647,0.16853353,0.17706828,0.25500175,0.18503974,0.17112881,0.27191588,0.16588506,0.20098393,0.22164407,0.16209207
st12-jangan_pernah_berubah,pre-chorus,F,I,72.190839002,72.98031746,0.21993381,0.18754376,0.17433363,0.24952006,0.5457878,0.975301,0.65259486,0.3390065,0.21168104,0.16480811,0.1327934,0.14514029,0.21200071,0.18881956,0.18736374,0.17830698,0.1254438,0.086680226,0.09072113,0.1647058,0.21654214,0.2581354,0.23413076,0.22182272
st12-jangan_pernah_berubah,pre-chorus,Em,vii,72.98031746,73.793015873,0.2243438,0.22013459,0.29541188,0.50411665,0.9243785,0.67441434,0.2602135,0.21794075,0.20905307,0.19273001,0.19302353,0.24737525,0.12695786,0.20088921,0.2077988,0.096030645,0.19459009,0.21187474,0.072938554,0.16530392,0.25524053,0.24535592,0.20214994,0.14335999
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,73.793015873,75.348752834,0.24415791,0.49210668,0.8009554,0.6181035,0.3976563,0.30307126,0.21702875,0.23103891,0.4004724,0.6650452,0.38898253,0.21523038,0.15500997,0.2133977,0.30215278,0.21380043,0.2111951,0.22187862,0.21191777,0.2436463,0.22688311,0.27441952,0.21410571,0.1863306
st12-jangan_pernah_berubah,pre-chorus,Em,vii,75.348752834,76.834829932,0.14909463,0.15749687,0.41129526,0.60204434,0.978054,0.86913073,0.38820755,0.21567407,0.12212286,0.09827542,0.17479165,0.27750757,0.0845393,0.07419076,0.13336496,0.10066887,0.08916479,0.10418092,0.12021724,0.12043972,0.08064525,0.11001308,0.18080081,0.17303409
st12-jangan_pernah_berubah,pre-chorus,A,III,76.834829932,78.390566893,0.24554904,0.33117324,0.17956011,0.24233456,0.42420042,0.2749992,0.18822554,0.32509714,0.7546134,0.9444982,0.6339518,0.34388304,0.155815,0.20150873,0.14255409,0.14766246,0.2431912,0.18567084,0.16660741,0.17063996,0.16768554,0.16235732,0.17230034,0.17260347
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,78.390566893,81.478820862,0.23537296,0.5057543,0.7699552,0.5181667,0.33114952,0.2850602,0.19783378,0.22743046,0.45861065,0.7230958,0.34136778,0.18816955,0.123965204,0.19239517,0.2935344,0.14847183,0.21216092,0.26719204,0.24000122,0.3022817,0.23847388,0.275106,0.19651397,0.15997699
st12-jangan_pernah_berubah,pre-chorus,Am,iii,81.478820862,84.613514739,0.33463112,0.2251799,0.17400506,0.25327277,0.59767663,0.42609707,0.23907962,0.36344382,0.61295265,0.91998225,0.7222422,0.4618318,0.21050285,0.16520132,0.16800193,0.18232866,0.24307863,0.2193645,0.1958442,0.21411867,0.14593048,0.19479176,0.1584256,0.17718612
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,84.613514739,87.771428571,0.2543133,0.5641911,0.87084025,0.54829365,0.2907313,0.29395205,0.16051184,0.16084242,0.37385577,0.5984527,0.2933318,0.17284425,0.1184913,0.13492472,0.18938442,0.13255377,0.18887526,0.2754013,0.19264942,0.22736408,0.24597101,0.3129804,0.18855965,0.1519332
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,87.771428571,89.303945578,0.18647775,0.27989107,0.62643254,0.48358962,0.2909501,0.32079417,0.56404716,0.94537723,0.7522879,0.5648268,0.40434694,0.2654473,0.15839563,0.14762795,0.26313776,0.17403367,0.13559993,0.15711968,0.13660558,0.12198372,0.102803886,0.17898712,0.20923935,0.19271098
st12-jangan_pernah_berubah,pre-chorus,A,III,89.303945578,90.85968254,0.37723914,0.4375977,0.2918502,0.27781767,0.43259084,0.26524618,0.2622655,0.43964458,0.70073706,0.80946314,0.5556929,0.39509395,0.27603596,0.30346844,0.20955822,0.185779,0.25236738,0.18817794,0.19578995,0.2431553,0.20046575,0.2659058,0.21741539,0.20288555
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,90.85968254,93.947936508,0.2602183,0.49951696,0.71725845,0.53070766,0.4362492,0.35994747,0.2635582,0.29504323,0.5176805,0.7502103,0.37874162,0.22598925,0.14767979,0.22490002,0.30573085,0.22354737,0.29773793,0.2877353,0.22884816,0.25573826,0.21513665,0.24870193,0.19601665,0.18551551
st12-jangan_pernah_berubah,chorus,Bb,IV,93.947936508,95.480453515,0.36830723,0.25986284,0.34504604,0.24841727,0.31126145,0.6238901,0.38055742,0.22381915,0.33648437,0.49766934,0.889682,0.65004426,0.17887719,0.1678639,0.26060763,0.16815902,0.17841138,0.29686278,0.19419849,0.13394016,0.1762426,0.19227165,0.20502302,0.20758945
st12-jangan_pernah_berubah,chorus,C,V,95.480453515,96.989750567,0.9019893,0.5493038,0.35141316,0.25074726,0.27070808,0.4012104,0.249901,0.37844512,0.24726637,0.21178512,0.2750395,0.5529592,0.20934877,0.11974869,0.14464904,0.16491957,0.1928034,0.33918878,0.20293985,0.19034486,0.18847735,0.21241055,0.21473528,0.16713734
st12-jangan_pernah_berubah,chorus,F,I,96.989750567,100.263764172,0.4565161,0.34036994,0.30204594,0.3609926,0.52774274,0.9682478,0.5474246,0.33638924,0.2747909,0.40227333,0.25311792,0.26321077,0.21465954,0.16968122,0.1874807,0.17154092,0.15277965,0.10667891,0.11548349,0.16275579,0.17536046,0.271928,0.22636935,0.18927851
st12-jangan_pernah_berubah,chorus,Gm,ii,100.263764172,101.680181406,0.134873,0.19035655,0.5318043,0.3217572,0.17340976,0.26137692,0.41440228,0.9729198,0.59131134,0.2834724,0.20293893,0.21664567,0.1663156,0.15905124,0.24815218,0.1586148,0.13377662,0.15073061,0.10790013,0.08135982,0.1089858,0.16638573,0.18582909,0.17558542
st12-jangan_pernah_berubah,chorus,A,III,101.680181406,103.235918367,0.23552579,0.40816268,0.36160287,0.31024075,0.42977238,0.3381295,0.22969393,0.63770986,0.7275241,0.9217226,0.59605193,0.3215676,0.1282961,0.22241873,0.17123808,0.12588085,0.22321598,0.17610219,0.12344941,0.24129361,0.14100298,0.17256287,0.16068573,0.17198743
st12-jangan_pernah_berubah,chorus,Dm,vi,103.235918367,106.370612245,0.24009971,0.4588963,0.86855364,0.60229313,0.34347823,0.2978081,0.2210521,0.43797627,0.39761147,0.58832484,0.39615807,0.2301847,0.11810153,0.16687545,0.21494065,0.16059461,0.20155898,0.2159913,0.17633341,0.26418257,0.22741267,0.30204052,0.24607204,0.16876705
st12-jangan_pernah_berubah,chorus,Bb,IV,106.370612245,107.926349206,0.35138285,0.40011868,0.78799087,0.50994104,0.29885435,0.5480858,0.34115738,0.22193776,0.3330106,0.59959614,0.83904386,0.5922413,0.15366559,0.13960767,0.2536611,0.14759065,0.15843661,0.26837456,0.17052563,0.1917148,0.18251666,0.19238794,0.19368303,0.17063874
st12-jangan_pernah_berubah,chorus,C,V,107.926349206,109.435646259,0.7627556,0.5024497,0.39118394,0.36129743,0.55001163,0.6107024,0.38503584,0.6859447,0.4135747,0.23248062,0.2629138,0.5155744,0.20325182,0.14728048,0.13749182,0.17873764,0.25398684,0.27691093,0.17889154,0.31003153,0.19913197,0.18156359,0.15112568,0.13233796
st12-jangan_pernah_berubah,chorus,F,I,109.435646259,112.593560091,0.3526561,0.29673392,0.27317578,0.32904485,0.5090011,0.9485447,0.5606399,0.32800835,0.2717815,0.43598425,0.3399328,0.25859523,0.21285608,0.15416801,0.14634703,0.14825948,0.14631596,0.14751215,0.1267713,0.14419687,0.15954792,0.27350482,0.21634153,0.18480591
st12-jangan_pernah_berubah,chorus,Gm,ii,112.593560091,114.195736961,0.15167822,0.25713474,0.7186098,0.3865401,0.21405046,0.3212447,0.41057384,0.88508147,0.51176095,0.31407097,0.25766426,0.23938555,0.14017071,0.15548813,0.29365695,0.19191886,0.15336642,0.19360463,0.13353351,0.14907071,0.105027735,0.18519281,0.20682715,0.16570659
st12-jangan_pernah_berubah,chorus,A,III,114.195736961,115.681814059,0.26553774,0.35942444,0.340352,0.2856666,0.46148592,0.31307933,0.24305949,0.6568625,0.65064436,0.8767655,0.48786336,0.30651125,0.20081645,0.1812398,0.20806447,0.14599277,0.23271538,0.20166408,0.17022812,0.31341556,0.135107,0.19795693,0.16765164,0.17115346
st12-jangan_pernah_berubah,chorus,Dm,vi,115.681814059,118.677188209,0.23338532,0.5228471,0.85674644,0.45664942,0.27647704,0.21453187,0.28102854,0.47315577,0.51717186,0.6846448,0.2788813,0.17459808,0.11428904,0.15182942,0.23818053,0.16511847,0.1809756,0.1643072,0.15906654,0.21858387,0.236692,0.29946488,0.20760198,0.15345815
st12-jangan_pernah_berubah,interlude,Bb,IV,118.677188209,120.325804989,0.12429004,0.12562746,0.21135592,0.12653819,0.17746407,0.40703785,0.16002716,0.12327198,0.1617298,0.44476217,0.91520363,0.38664356,0.077277295,0.15333505,0.25773573,0.19020362,0.15038104,0.2400589,0.13533412,0.22850679,0.124517605,0.075244874,0.2309834,0.09495195
st12-jangan_pernah_berubah,interlude,C,V,120.325804989,121.904761905,0.4884506,0.23508234,0.14208044,0.099045925,0.1784625,0.387857,0.2127468,0.30925298,0.18391564,0.4107306,0.36138174,0.33419904,0.40107346,0.15031655,0.1385294,0.12633625,0.17940748,0.40415144,0.1495023,0.32896337,0.120661415,0.39574507,0.32172564,0.16312787
st12-jangan_pernah_berubah,interlude,F,I,121.904761905,125.039455782,0.14870466,0.108549215,0.08927357,0.13578509,0.35608602,0.7395966,0.4609226,0.23403643,0.22357382,0.39885685,0.2039507,0.10576135,0.19602841,0.1309462,0.09172194,0.10082166,0.19379668,0.41098323,0.25553802,0.20457803,0.20904937,0.41566756,0.23060481,0.15367219
st12-jangan_pernah_berubah,interlude,Gm,ii,125.039455782,126.479092971,0.04386725,0.07686147,0.1262422,0.09782913,0.071119316,0.10042444,0.364938,0.96617115,0.3766816,0.16385674,0.09152228,0.05383493,0.075289845,0.064711146,0.09433586,0.0882161,0.08240167,0.076655395,0.113920875,0.1540774,0.15195121,0.22989017,0.15524152,0.09250175
st12-jangan_pernah_berubah,interlude,A,III,126.479092971,128.150929705,0.08073066,0.08228043,0.1223177,0.18556787,0.36849388,0.4051676,0.36272103,0.5265839,0.52819806,0.5586515,0.2588428,0.12094709,0.11281281,0.09214164,0.11588865,0.18199442,0.29497164,0.310268,0.2529416,0.39073345,0.22387299,0.37482896,0.19233917,0.14097105
st12-jangan_pernah_berubah,interlude,Dm,vi,128.150929705,131.239183673,0.2525797,0.3978678,0.66770816,0.53549075,0.37658885,0.23445652,0.14943749,0.14838421,0.32506707,0.7811361,0.48171508,0.26838395,0.16194214,0.20245162,0.28219914,0.24046606,0.23304473,0.19402097,0.1004785,0.10528542,0.13539901,0.326006,0.20835114,0.1959982
st12-jangan_pernah_berubah,interlude,Bb,IV,131.239183673,134.327437642,0.39997047,0.30727085,0.78280747,0.5419129,0.33063692,0.33527175,0.20187649,0.19849728,0.27651763,0.45615092,0.5446016,0.41018692,0.2839504,0.13841273,0.27437624,0.2786723,0.24558677,0.18955779,0.1382225,0.18692604,0.18527639,0.23549649,0.25401285,0.19283448
st12-jangan_pernah_berubah,interlude,Gm,ii,134.327437642,137.462131519,0.22744958,0.35409853,0.65612143,0.33837792,0.2844206,0.24042149,0.37908474,0.6216855,0.442839,0.4367942,0.61649626,0.36250785,0.20323387,0.18565658,0.32229203,0.20577122,0.2587385,0.16738053,0.17569259,0.27093944,0.19790833,0.23561749,0.31622666,0.2725958
st12-jangan_pernah_berubah,interlude,A,III,137.462131519,143.66185941,0.23180288,0.40432805,0.36518905,0.2755894,0.4300455,0.3374766,0.17304333,0.28479505,0.6010929,0.8087317,0.47648492,0.30307886,0.176292,0.3125646,0.3152729,0.18845825,0.2851274,0.24698748,0.15926799,0.21548896,0.21483423,0.24168572,0.214742,0.20121439
st12-jangan_pernah_berubah,pre-chorus,Bb,IV,143.66185941,145.287256236,0.10913949,0.07779118,0.1684657,0.095747024,0.08820682,0.1519894,0.064909756,0.10059172,0.15499724,0.5159348,0.9469899,0.34522694,0.15036143,0.112161495,0.23480512,0.20415692,0.14847279,0.23153953,0.11530399,0.19534948,0.17022765,0.14657456,0.16847011,0.05200362
st12-jangan_pernah_berubah,pre-chorus,C,V,145.287256236,146.842993197,0.057414275,0.03667918,0.04259351,0.017488828,0.03300896,0.015745468,0.02375549,0.052552927,0.051883895,0.46241903,1.0,0.31999642,0.07104218,0.045247864,0.03987694,0.022645883,0.06124524,0.030551752,0.03604007,0.08239176,0.048199728,0.07311372,0.0,0.07557871
st12-jangan_pernah_berubah,pre-chorus,F,I,146.842993197,147.562811791,0.7477463,0.31906193,0.04765435,0.08627841,0.31306562,0.4842447,0.29021692,0.18654974,0.24371217,0.75311327,0.5084683,0.28610304,0.25486952,0.10155323,0.027237726,0.039919548,0.11290357,0.24530444,0.16596712,0.06962863,0.061445218,0.2635789,0.21453097,0.18061781
st12-jangan_pernah_berubah,pre-chorus,Em,vii,147.562811791,148.375510204,0.21206069,0.08954707,0.09640132,0.1961436,0.546006,0.4063527,0.37020266,0.9017143,0.43389976,0.07803572,0.07378231,0.18681426,0.23936138,0.08898098,0.036142405,0.08392622,0.23226953,0.23765141,0.14388567,0.23685092,0.12835237,0.07974816,0.076005004,0.13731341
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,148.375510204,149.884807256,0.22223587,0.40718442,0.684581,0.5026351,0.3538925,0.55683136,0.35807744,0.12639195,0.23147993,0.64980733,0.26628226,0.08969049,0.16329254,0.13543096,0.3093749,0.19293663,0.17277049,0.26262254,0.18920897,0.2029578,0.15722665,0.3244083,0.13995449,0.11133386
st12-jangan_pernah_berubah,pre-chorus,Em,vii,149.884807256,151.486984127,0.08113097,0.1349896,0.33677343,0.51199627,0.9358148,0.41564882,0.1363447,0.1807573,0.09368966,0.16067095,0.36535004,0.30702353,0.06340011,0.14174469,0.25858763,0.09170079,0.17601822,0.12267258,0.071136445,0.16214283,0.06930366,0.14403467,0.32373613,0.2337229
st12-jangan_pernah_berubah,pre-chorus,A,III,151.486984127,153.065941043,0.09620879,0.26740596,0.13008852,0.116756506,0.3579246,0.4112131,0.26028368,0.4846759,0.40621564,0.49080607,0.2316137,0.10682058,0.06961351,0.17715973,0.09297024,0.12354585,0.30629927,0.3325607,0.14123195,0.4281574,0.1311333,0.42840004,0.2132229,0.09612518
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,153.065941043,156.084535147,0.12423468,0.30171233,0.5234539,0.29165447,0.41618043,0.55235094,0.28392044,0.26220384,0.35124475,0.5753347,0.14047071,0.049032383,0.09123657,0.2036302,0.33800095,0.14312306,0.25283384,0.38811234,0.1854721,0.35861742,0.17076644,0.33518642,0.09169835,0.04646973
st12-jangan_pernah_berubah,pre-chorus,Am,iii,156.084535147,159.265668934,0.13396811,0.055142615,0.019467132,0.089193285,0.3390145,0.11820837,0.034384064,0.07771003,0.41652635,0.98382235,0.39740494,0.1030214,0.1042795,0.040337652,0.031676624,0.07035582,0.30576488,0.12291876,0.061851658,0.07220258,0.056180906,0.055045698,0.060744908,0.070769034
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,159.265668934,162.400362812,0.10975472,0.39872986,0.7809127,0.5559184,0.18595485,0.2667482,0.17916402,0.17612614,0.2511105,0.59480214,0.2951652,0.07764698,0.054770444,0.19372857,0.3123303,0.25538257,0.08553318,0.26806232,0.14091842,0.31319666,0.15113014,0.37201172,0.18943177,0.047403663
st12-jangan_pernah_berubah,pre-chorus,Gm,ii,162.400362812,164.002539683,0.055975817,0.09655038,0.21889424,0.114012755,0.10257243,0.18248484,0.37931576,0.7690458,0.47542176,0.36240107,0.6449375,0.2579984,0.07716091,0.17645001,0.25935704,0.11513666,0.10258707,0.12583576,0.17394039,0.30562288,0.17883922,0.17408557,0.3597378,0.14447749
st12-jangan_pernah_berubah,pre-chorus,A,III,164.002539683,165.418956916,0.11342307,0.33364075,0.18347147,0.18242341,0.45905477,0.31628972,0.20772444,0.5700836,0.54224163,0.5716663,0.35677978,0.18441351,0.07645771,0.27690208,0.14316596,0.120484345,0.36025745,0.22631489,0.10223182,0.38838282,0.10632314,0.3705,0.24817938,0.12769943
st12-jangan_pernah_berubah,pre-chorus,Dm,vi,165.418956916,171.688344671,0.37579006,0.59235084,0.85193837,0.62930113,0.49872562,0.3538126,0.22548704,0.23227885,0.42134577,0.6315212,0.35135075,0.31513774,0.2064993,0.18048482,0.24826045,0.19828396,0.25356048,0.22800602,0.16041526,0.19341539,0.20034838,0.27482828,0.17055328,0.18720694
st12-jangan_pernah_berubah,chorus,Bb,IV,171.688344671,173.244081633,0.40705535,0.2764364,0.40831584,0.24196227,0.28841498,0.6849824,0.35800675,0.21300806,0.3166089,0.5031605,0.8908002,0.574373,0.18914843,0.12751377,0.30015525,0.12843557,0.13884981,0.27516556,0.1521833,0.12064317,0.14116396,0.16913188,0.16591811,0.15691897
st12-jangan_pernah_berubah,chorus,C,V,173.244081633,174.776598639,0.8363837,0.57566386,0.45622534,0.30869454,0.32150024,0.3961315,0.30678672,0.7161117,0.44057888,0.27919942,0.45835298,0.606272,0.2288841,0.16320279,0.15557876,0.15797606,0.1468013,0.19443434,0.1427935,0.25037122,0.16876647,0.20396213,0.2459233,0.14356883
st12-jangan_pernah_berubah,chorus,F,I,174.776598639,177.957732426,0.51209474,0.3956663,0.31307694,0.393281,0.5860188,0.9231858,0.52905333,0.3583974,0.30539155,0.53380716,0.2749772,0.29651946,0.24208635,0.1659641,0.1718681,0.17023216,0.13724592,0.17266953,0.108431615,0.1534895,0.16077048,0.26770747,0.19819102,0.18223943
st12-jangan_pernah_berubah,chorus,Gm,ii,177.957732426,179.490249433,0.12436895,0.23125899,0.5747862,0.34111828,0.2164244,0.30238828,0.4333988,0.95065975,0.57852787,0.3345529,0.23116353,0.19727966,0.12479286,0.14303018,0.28451625,0.19945996,0.1876783,0.21031669,0.09963043,0.13357837,0.12851937,0.18458526,0.1953363,0.14918149
st12-jangan_pernah_berubah,chorus,A,III,179.490249433,180.999546485,0.22317068,0.358753,0.37601817,0.3121491,0.43536344,0.33019066,0.20572501,0.53826946,0.6974272,0.9205752,0.6416077,0.36050448,0.12067607,0.23913328,0.22662646,0.15915993,0.17944674,0.1549122,0.13688287,0.2579886,0.19588882,0.17389327,0.13508579,0.14692251
st12-jangan_pernah_berubah,chorus,Dm,vi,180.999546485,184.134240363,0.30062515,0.5097949,0.8600195,0.49670148,0.36220226,0.3058412,0.27611852,0.49216208,0.4836595,0.6299806,0.3825372,0.27266157,0.16611807,0.1942904,0.24570556,0.18177275,0.20346622,0.22412774,0.18113126,0.24141654,0.23623073,0.27601632,0.24160987,0.18633871
st12-jangan_pernah_berubah,chorus,Bb,IV,184.134240363,185.736417234,0.38953784,0.31826705,0.45545077,0.32573205,0.31027052,0.66826016,0.34886482,0.21344858,0.39376232,0.62280023,0.8817817,0.6329425,0.1640776,0.17007951,0.31310308,0.19530357,0.14044155,0.22877136,0.16934639,0.16901153,0.18580705,0.1949974,0.18477412,0.18957818
